instance_id,generator,seed,true_dag,cpdag,corruption,corruption_rate,k_assumed_consistent,g0,treatment,outcome,space_size,n_covers,max_shell,r_val,r_opt,method,notes,z,k_true,k_assumed,desc_n_nodes,desc_n_edges,desc_n_compelled,desc_n_undirected,desc_n_components,desc_largest_component_nodes,desc_largest_component_edges,desc_knowledge_component_nodes,desc_knowledge_component_edges,desc_knowledge_component_density,desc_treatment_in_component,r_eps_0.02,r_eps_0.05,r_eps_0.1,r_eps_0.2,params_json,time_graph,time_gate,time_knowledge,time_g0_and_z,time_space,time_radius_val_opt,time_radius_eps
inst_009795,scale_free,20270714,V0->V4 V1->V3 V1->V6 V1->V8 V2->V3 V2->V4 V2->V5 V2->V6 V3->V0 V3->V4 V3->V5 V3->V6 V4->V5 V7->V2 V7->V3 V7->V6 V8->V3 V8->V5,V0->V4 V1->V3 V1->V6 V2->V3 V2->V4 V2->V5 V2->V6 V3->V0 V3->V4 V3->V5 V3->V6 V4->V5 V7->V3 V7->V6 V8->V3 V8->V5 V1-V8 V2-V7,omit,0.6,True,V0->V4 V1->V3 V1->V6 V1->V8 V2->V3 V2->V4 V2->V5 V2->V6 V3->V0 V3->V4 V3->V5 V3->V6 V4->V5 V7->V3 V7->V6 V8->V3 V8->V5 V2-V7,V8,V3,9,12,3,1,1,bfs_exact,,V1|V2|V7,V1->V8|V7->V2,V1->V8,9,18,16,2,2,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.0002469580000052929,0.00037154199999633875,1.4415999999073392e-05,8.691700000440505e-05,0.0017119580000013457,0.00012691700000289075,0.01157104199999992
inst_009796,scale_free,20270715,V0->V4 V0->V5 V0->V7 V0->V8 V1->V5 V3->V0 V3->V1 V3->V2 V3->V4 V3->V6 V3->V7 V4->V2 V4->V7 V5->V4 V5->V6 V5->V8 V6->V4 V7->V8,V0->V4 V0->V5 V0->V7 V0->V8 V1->V5 V3->V2 V3->V4 V3->V6 V3->V7 V4->V2 V4->V7 V5->V4 V5->V6 V5->V8 V6->V4 V7->V8 V0-V3 V1-V3,omit,0.6,True,V0->V4 V0->V5 V0->V7 V0->V8 V1->V5 V3->V0 V3->V2 V3->V4 V3->V6 V3->V7 V4->V2 V4->V7 V5->V4 V5->V6 V5->V8 V6->V4 V7->V8 V1-V3,V0,V4,6,6,3,1,1,bfs_exact,,V1|V3,V3->V0|V3->V1,V3->V0,9,18,16,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.00036133300000074087,0.00029437500000994987,1.6249999987394403e-05,9.09580000012511e-05,0.0012681249999957345,9.095899999067569e-05,0.009900083000005111
inst_009798,scale_free,20270717,V0->V3 V0->V8 V1->V3 V1->V4 V1->V7 V1->V8 V3->V2 V4->V0 V4->V3 V4->V7 V5->V0 V5->V1 V5->V3 V5->V6 V5->V7 V5->V8 V6->V0 V6->V2,V0->V3 V0->V8 V1->V3 V1->V7 V1->V8 V3->V2 V4->V0 V4->V3 V4->V7 V5->V0 V5->V3 V5->V7 V5->V8 V6->V0 V6->V2 V1-V4 V1-V5 V5-V6,omit,0.6,True,V0->V3 V0->V8 V1->V3 V1->V7 V1->V8 V3->V2 V4->V0 V4->V3 V4->V7 V5->V0 V5->V3 V5->V6 V5->V7 V5->V8 V6->V0 V6->V2 V1-V4 V1-V5,V6,V8,10,12,4,1,1,bfs_exact,,V1|V4|V5,V5->V1|V5->V6,V5->V6,9,18,15,3,1,4,3,4,3,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.0002007910000116908,0.002049666999994315,1.595800000586678e-05,0.00014429200000165565,0.003365833000003704,0.0001792500000021846,0.013650541999993493
inst_009810,scale_free,20270729,V0->V3 V0->V5 V2->V3 V2->V4 V2->V5 V2->V6 V2->V7 V3->V1 V3->V7 V4->V1 V4->V3 V4->V6 V5->V1 V5->V7 V6->V5 V8->V0 V8->V2 V8->V7,V0->V3 V0->V5 V2->V3 V2->V5 V2->V7 V3->V1 V3->V7 V4->V1 V4->V3 V5->V1 V5->V7 V6->V5 V8->V7 V0-V8 V2-V4 V2-V6 V2-V8 V4-V6,flip,0.2,True,V0->V3 V0->V5 V0->V8 V2->V3 V2->V4 V2->V5 V2->V6 V2->V7 V3->V1 V3->V7 V4->V1 V4->V3 V4->V6 V5->V1 V5->V7 V6->V5 V8->V2 V8->V7,V0,V5,48,96,10,1,1,bfs_exact,,,V2->V4|V4->V6|V8->V0|V8->V2,V0->V8|V2->V4|V4->V6|V8->V2,9,18,13,5,1,5,5,5,5,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.00016962499999806369,0.0022201670000043805,1.7666999994503385e-05,0.00017433400000754773,0.0317936670000023,0.0005592079999985344,0.16724570800001004
inst_009811,scale_free,20270730,V0->V3 V0->V6 V1->V3 V1->V5 V1->V7 V1->V8 V3->V2 V3->V5 V3->V6 V4->V0 V4->V1 V4->V3 V4->V6 V4->V7 V5->V2 V7->V2 V8->V3 V8->V6,V0->V3 V0->V6 V1->V3 V1->V5 V3->V2 V3->V5 V3->V6 V4->V3 V4->V6 V5->V2 V7->V2 V8->V3 V8->V6 V0-V4 V1-V4 V1-V7 V1-V8 V4-V7,flip,0.2,True,V0->V3 V0->V6 V1->V3 V1->V4 V1->V5 V1->V7 V1->V8 V3->V2 V3->V5 V3->V6 V4->V0 V4->V3 V4->V6 V5->V2 V7->V2 V8->V3 V8->V6 V4-V7,V0,V3,49,100,7,2,2,bfs_exact,,V1|V4|V8,V1->V7|V1->V8|V4->V0|V4->V1,V1->V4|V1->V7|V1->V8|V4->V0,9,18,13,5,1,5,5,5,5,0.5,True,2,2,2,2,"{""m_attach"": 3}",0.0002919159999947851,0.0023312499999974534,2.3499999997511622e-05,0.00018662499999777538,0.02988341699999353,0.0006466250000016771,0.09028658399999756
inst_009814,scale_free,20270733,V0->V3 V0->V4 V0->V5 V0->V8 V1->V3 V1->V7 V3->V2 V3->V6 V4->V1 V4->V3 V4->V6 V4->V7 V4->V8 V5->V1 V5->V3 V5->V6 V5->V8 V6->V7,V0->V3 V0->V8 V1->V3 V1->V7 V3->V2 V3->V6 V4->V1 V4->V3 V4->V6 V4->V7 V4->V8 V5->V1 V5->V3 V5->V6 V5->V8 V6->V7 V0-V4 V0-V5,flip,0.2,True,V0->V3 V0->V4 V0->V5 V0->V8 V1->V3 V1->V7 V3->V2 V3->V6 V4->V1 V4->V3 V4->V6 V4->V7 V4->V8 V5->V1 V5->V3 V5->V6 V5->V8 V6->V7,V5,V3,6,6,2,1,1,bfs_exact,,V0|V4,V0->V4|V0->V5,V0->V4|V0->V5,9,18,16,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.000251500000004512,0.0004941669999993792,2.129099999592654e-05,6.783300000279269e-05,0.0011900420000046097,0.00012350000000083128,0.012040124999998625
inst_009815,scale_free,20270734,V0->V3 V0->V4 V0->V8 V1->V3 V1->V5 V1->V7 V2->V3 V2->V4 V2->V8 V3->V4 V3->V7 V5->V2 V5->V3 V5->V7 V6->V0 V6->V3 V6->V4 V8->V7,V0->V3 V0->V4 V0->V8 V1->V3 V1->V7 V2->V3 V2->V4 V2->V8 V3->V4 V3->V7 V5->V3 V5->V7 V6->V3 V6->V4 V8->V7 V0-V6 V1-V5 V2-V5,flip,0.2,True,V0->V3 V0->V4 V0->V8 V1->V3 V1->V5 V1->V7 V2->V3 V2->V4 V2->V8 V3->V4 V3->V7 V5->V2 V5->V3 V5->V7 V6->V3 V6->V4 V8->V7 V0-V6,V5,V3,18,30,5,1,1,bfs_exact,,V0|V1|V6,V1->V5|V5->V2,V1->V5|V5->V2,9,18,15,3,2,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.00017658299999823157,0.0005495829999944135,1.808300000050167e-05,0.00013391599999579284,0.005449249999998074,0.0001685419999972737,0.023672666999999592
inst_009816,scale_free,20270735,V1->V3 V1->V4 V1->V5 V1->V6 V1->V7 V1->V8 V3->V0 V3->V2 V3->V4 V3->V5 V3->V6 V4->V0 V4->V7 V5->V4 V6->V0 V7->V0 V8->V4 V8->V5,V1->V4 V1->V5 V1->V7 V3->V0 V3->V4 V3->V5 V4->V0 V4->V7 V6->V0 V7->V0 V8->V4 V8->V5 V1-V3 V1-V6 V1-V8 V2-V3 V3-V6 V4-V5,flip,0.2,True,V1->V3 V1->V4 V1->V5 V1->V6 V1->V7 V3->V0 V3->V2 V3->V4 V3->V5 V3->V6 V4->V0 V4->V5 V4->V7 V6->V0 V7->V0 V8->V4 V8->V5 V1-V8,V6,V0,147,398,9,1,1,bfs_exact,,V3|V4|V7,V1->V3|V1->V6|V3->V2|V3->V6|V5->V4,V1->V3|V1->V6|V3->V2|V3->V6|V4->V5,9,18,12,6,2,5,5,5,5,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.00037549999998987005,0.004649249999999938,2.2125000000983164e-05,0.00021850000000256387,0.13640583299999776,0.0006595829999866964,0.11569312499999285
inst_009817,scale_free,20270736,V1->V3 V1->V4 V1->V7 V2->V3 V2->V4 V2->V5 V2->V6 V2->V7 V3->V0 V3->V4 V3->V5 V5->V4 V6->V4 V6->V5 V7->V4 V8->V2 V8->V3 V8->V4,V1->V3 V1->V4 V1->V7 V2->V3 V2->V4 V2->V5 V2->V7 V3->V0 V3->V4 V3->V5 V5->V4 V6->V4 V6->V5 V7->V4 V8->V3 V8->V4 V2-V6 V2-V8,flip,0.2,True,V1->V3 V1->V4 V1->V7 V2->V3 V2->V4 V2->V5 V2->V6 V2->V7 V3->V0 V3->V4 V3->V5 V5->V4 V6->V4 V6->V5 V7->V4 V8->V2 V8->V3 V8->V4,V6,V5,6,6,4,2,2,bfs_exact,,V2|V3,V2->V6|V8->V2,V2->V6|V8->V2,9,18,16,2,1,3,2,3,2,0.6666666666666666,True,2,2,2,2,"{""m_attach"": 3}",0.00018525000000124692,0.0018111659999959784,2.2624999999720785e-05,7.595799999648989e-05,0.0013195000000081336,0.00016383299998778966,0.011419166999999675
inst_009822,scale_free,20270741,V0->V3 V0->V4 V2->V3 V2->V4 V3->V1 V4->V3 V5->V2 V5->V3 V5->V4 V5->V6 V6->V3 V6->V4 V7->V0 V7->V3 V7->V4 V7->V8 V8->V4 V8->V6,V0->V3 V0->V4 V2->V3 V2->V4 V3->V1 V4->V3 V5->V3 V5->V4 V5->V6 V6->V3 V6->V4 V7->V3 V7->V4 V8->V4 V8->V6 V0-V7 V2-V5 V7-V8,flip,0.2,True,V0->V3 V0->V4 V2->V3 V2->V4 V3->V1 V4->V3 V5->V2 V5->V3 V5->V4 V5->V6 V6->V3 V6->V4 V7->V0 V7->V3 V7->V4 V8->V4 V8->V6 V7-V8,V2,V1,18,30,5,1,1,bfs_exact,,V0|V5|V6|V7|V8,V5->V2|V7->V0,V5->V2|V7->V0,9,18,15,3,2,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.00017333300000643703,0.0013091250000059063,1.9915999999398082e-05,0.00012116599999956179,0.005834292000002961,0.00026370800000563577,0.02903945799999974
inst_009823,scale_free,20270742,V0->V3 V0->V4 V2->V3 V2->V4 V3->V1 V3->V4 V5->V1 V5->V3 V5->V4 V5->V6 V5->V8 V6->V2 V6->V3 V6->V8 V7->V0 V7->V1 V7->V5 V7->V8,V0->V3 V0->V4 V2->V3 V2->V4 V3->V1 V3->V4 V5->V1 V5->V3 V5->V4 V5->V8 V6->V3 V6->V8 V7->V1 V7->V8 V0-V7 V2-V6 V5-V6 V5-V7,flip,0.2,True,V0->V3 V0->V4 V0->V7 V2->V3 V2->V4 V3->V1 V3->V4 V5->V1 V5->V3 V5->V4 V5->V6 V5->V8 V6->V2 V6->V3 V6->V8 V7->V1 V7->V5 V7->V8,V0,V1,15,20,8,1,1,bfs_exact,,,V5->V6|V6->V2|V7->V0,V0->V7|V5->V6|V6->V2,9,18,14,4,1,5,4,5,4,0.4,True,1,1,1,1,"{""m_attach"": 3}",0.0002709170000088079,0.001255249999999819,1.858299999923929e-05,0.0001604999999926804,0.00905779100000359,0.0002966659999970034,0.029065916999996944
inst_009832,scale_free,20270751,V0->V3 V0->V4 V1->V3 V2->V3 V2->V7 V4->V2 V4->V3 V4->V7 V4->V8 V5->V0 V5->V2 V5->V4 V5->V6 V5->V8 V6->V3 V6->V4 V6->V8 V7->V3,V0->V3 V0->V4 V1->V3 V2->V3 V2->V7 V4->V2 V4->V3 V4->V7 V4->V8 V5->V2 V5->V4 V5->V8 V6->V3 V6->V4 V6->V8 V7->V3 V0-V5 V5-V6,flip,0.2,True,V0->V3 V0->V4 V1->V3 V2->V3 V2->V7 V4->V2 V4->V3 V4->V7 V4->V8 V5->V0 V5->V2 V5->V4 V5->V6 V5->V8 V6->V3 V6->V4 V6->V8 V7->V3,V0,V3,6,6,2,1,1,bfs_exact,,V1|V5|V6,V5->V0|V5->V6,V5->V0|V5->V6,9,18,16,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.0004561249999994743,0.0004049169999973401,1.4707999994811871e-05,7.30419999968035e-05,0.0013917919999926198,0.00017354199999886077,0.015828958999989595
inst_009838,scale_free,20270757,V3->V0 V3->V1 V3->V2 V3->V7 V4->V0 V4->V2 V4->V3 V4->V5 V4->V7 V5->V0 V5->V2 V5->V6 V5->V8 V6->V0 V6->V1 V6->V7 V8->V0 V8->V7,V3->V0 V3->V1 V3->V2 V3->V7 V4->V0 V4->V2 V4->V7 V5->V0 V5->V2 V6->V0 V6->V1 V6->V7 V8->V0 V8->V7 V3-V4 V4-V5 V5-V6 V5-V8,flip,0.2,True,V3->V0 V3->V1 V3->V2 V3->V4 V3->V7 V4->V0 V4->V2 V4->V5 V4->V7 V5->V0 V5->V2 V5->V6 V5->V8 V6->V0 V6->V1 V6->V7 V8->V0 V8->V7,V3,V1,17,26,6,1,1,bfs_exact,,,V4->V3|V5->V6|V5->V8,V3->V4|V5->V6|V5->V8,9,18,14,4,1,5,4,5,4,0.4,True,1,1,1,2,"{""m_attach"": 3}",0.00015133300000513827,0.000710458000000358,1.4750000005392394e-05,0.00014295800001207226,0.009317167000006066,0.00024554200000181936,0.038629249999999615
inst_009853,scale_free,20270772,V0->V3 V0->V5 V1->V3 V1->V4 V1->V8 V2->V3 V2->V4 V2->V6 V2->V7 V4->V3 V4->V5 V4->V7 V5->V3 V6->V3 V6->V4 V6->V7 V8->V5 V8->V7,V0->V3 V0->V5 V1->V3 V1->V4 V2->V3 V2->V4 V2->V7 V4->V3 V4->V5 V4->V7 V5->V3 V6->V3 V6->V4 V6->V7 V8->V5 V8->V7 V1-V8 V2-V6,flip,0.4,True,V0->V3 V0->V5 V1->V3 V1->V4 V2->V3 V2->V4 V2->V6 V2->V7 V4->V3 V4->V5 V4->V7 V5->V3 V6->V3 V6->V4 V6->V7 V8->V1 V8->V5 V8->V7,V6,V7,9,12,4,1,1,bfs_exact,,V1|V2|V8,V1->V8|V2->V6,V2->V6|V8->V1,9,18,16,2,2,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.00010479200000190758,0.0014534999999966658,1.837499999624015e-05,7.254199999806588e-05,0.0018599160000007942,0.0001749589999917589,0.017584209000006013
inst_009859,scale_free,20270778,V1->V4 V1->V6 V1->V7 V3->V0 V3->V1 V3->V2 V3->V4 V3->V7 V3->V8 V4->V2 V4->V6 V5->V1 V5->V3 V5->V4 V5->V6 V7->V6 V8->V1 V8->V4,V1->V6 V1->V7 V3->V1 V3->V2 V3->V4 V3->V7 V4->V2 V4->V6 V5->V1 V5->V4 V5->V6 V7->V6 V8->V1 V8->V4 V0-V3 V1-V4 V3-V5 V3-V8,flip,0.4,True,V1->V6 V1->V7 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V3->V7 V3->V8 V4->V2 V4->V6 V5->V1 V5->V4 V5->V6 V7->V6 V8->V1 V8->V4 V1-V4,V3,V7,33,67,4,1,1,bfs_exact,,,V3->V0|V3->V8|V5->V3,V3->V0|V3->V5|V3->V8,9,18,14,4,2,4,3,4,3,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.0006455420000008871,0.0007472919999997885,1.9790999999713677e-05,0.00015449999999361808,0.014202333999989492,0.00032112499999925603,0.048360041000009346
inst_009860,scale_free,20270779,V1->V3 V1->V4 V1->V7 V2->V7 V3->V0 V3->V2 V3->V4 V4->V2 V4->V7 V5->V0 V5->V1 V5->V3 V5->V6 V5->V8 V6->V3 V6->V4 V8->V2 V8->V4,V1->V3 V1->V4 V1->V7 V2->V7 V3->V0 V3->V2 V3->V4 V4->V2 V4->V7 V5->V0 V5->V3 V6->V3 V6->V4 V8->V2 V8->V4 V1-V5 V5-V6 V5-V8,flip,0.4,True,V1->V3 V1->V4 V1->V7 V2->V7 V3->V0 V3->V2 V3->V4 V4->V2 V4->V7 V5->V0 V5->V1 V5->V3 V5->V8 V6->V3 V6->V4 V6->V5 V8->V2 V8->V4,V8,V2,11,15,4,2,2,bfs_exact,,V1|V3|V6,V5->V1|V5->V6,V5->V1|V6->V5,9,18,15,3,1,4,3,4,3,0.5,True,2,2,2,2,"{""m_attach"": 3}",0.00036483300000611507,0.005043541999995682,2.3083000002088738e-05,0.00010433399999953963,0.003775750000002631,0.00029795800000442796,0.019666374999999903
inst_009864,scale_free,20270783,V1->V4 V1->V6 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V3->V6 V3->V7 V3->V8 V4->V2 V5->V0 V5->V2 V5->V6 V6->V8 V7->V2 V7->V5 V8->V2,V1->V6 V3->V2 V3->V6 V3->V8 V4->V2 V5->V2 V5->V6 V6->V8 V7->V2 V8->V2 V0-V3 V0-V5 V1-V3 V1-V4 V3-V4 V3-V5 V3-V7 V5-V7,flip,0.4,True,V1->V6 V3->V0 V3->V1 V3->V2 V3->V4 V3->V6 V3->V8 V4->V1 V4->V2 V5->V0 V5->V2 V5->V6 V6->V8 V7->V2 V7->V3 V7->V5 V8->V2 V3-V5,V1,V8,414,1330,13,3,3,bfs_exact,,V3|V5,V1->V4|V3->V0|V3->V4|V3->V7|V5->V0|V7->V5,V3->V0|V3->V4|V4->V1|V5->V0|V7->V3|V7->V5,9,18,10,8,1,6,8,6,8,0.5333333333333333,True,3,3,3,3,"{""m_attach"": 3}",0.00041720799998756775,0.0033292090000003327,1.9915999999398082e-05,0.0003099579999883417,1.436725542000005,0.004529082999994216,0.4695719590000067
inst_009871,scale_free,20270790,V0->V3 V0->V4 V0->V5 V0->V6 V0->V7 V1->V4 V1->V6 V1->V7 V3->V1 V3->V2 V3->V4 V4->V8 V5->V3 V5->V4 V6->V4 V6->V7 V6->V8 V7->V8,V0->V4 V0->V6 V0->V7 V1->V4 V1->V6 V1->V7 V3->V4 V4->V8 V5->V4 V6->V4 V6->V8 V7->V8 V0-V3 V0-V5 V1-V3 V2-V3 V3-V5 V6-V7,flip,0.6,True,V0->V4 V0->V5 V0->V6 V0->V7 V1->V4 V1->V6 V1->V7 V2->V3 V3->V0 V3->V1 V3->V4 V3->V5 V4->V8 V5->V4 V6->V4 V6->V8 V7->V6 V7->V8,V5,V4,165,476,10,1,1,bfs_exact,,V0|V1|V3|V6,V0->V5|V3->V1|V3->V2|V5->V3|V6->V7,V0->V5|V2->V3|V3->V1|V3->V5|V7->V6,9,18,12,6,2,5,5,5,5,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.00018870899999967605,0.0012156250000003865,1.608299999134033e-05,0.00024466699998981767,0.17162450000000717,0.001528500000006261,0.14268783299999654
inst_009874,scale_free,20270793,V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V3->V7 V3->V8 V4->V0 V4->V2 V4->V7 V5->V2 V5->V4 V5->V7 V6->V0 V6->V1 V6->V5 V8->V4 V8->V7,V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V3->V7 V4->V0 V4->V2 V5->V2 V5->V4 V5->V7 V6->V0 V6->V1 V6->V5 V8->V4 V8->V7 V3-V8 V4-V7,flip,0.6,True,V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V3->V7 V3->V8 V4->V0 V4->V2 V5->V2 V5->V4 V5->V7 V6->V0 V6->V1 V6->V5 V7->V4 V8->V4 V8->V7,V8,V7,9,12,4,1,1,bfs_exact,,V3|V5,V3->V8|V4->V7,V3->V8|V7->V4,9,18,16,2,2,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.00028879200000631045,0.0005601249999926949,2.279199999577486e-05,6.88749999966376e-05,0.0016718749999995453,0.0001941250000072614,0.017518082999998796
inst_009880,scale_free,20270799,V0->V3 V0->V4 V0->V7 V1->V3 V1->V4 V1->V7 V1->V8 V2->V3 V3->V4 V3->V8 V5->V1 V5->V2 V5->V4 V5->V6 V6->V0 V6->V1 V6->V8 V7->V3,V0->V3 V0->V4 V0->V7 V1->V3 V1->V4 V1->V7 V1->V8 V2->V3 V3->V4 V3->V8 V5->V4 V6->V8 V7->V3 V0-V6 V1-V5 V1-V6 V2-V5 V5-V6,flip,0.6,True,V0->V3 V0->V4 V0->V7 V1->V3 V1->V4 V1->V6 V1->V7 V1->V8 V2->V3 V2->V5 V3->V4 V3->V8 V5->V1 V5->V4 V5->V6 V6->V0 V6->V8 V7->V3,V1,V7,49,100,10,1,1,bfs_exact,,V5,V5->V2|V5->V6|V6->V0|V6->V1,V1->V6|V2->V5|V5->V6|V6->V0,9,18,13,5,1,5,5,5,5,0.5,True,1,1,1,2,"{""m_attach"": 3}",0.0001731250000034379,0.0028865409999951908,2.170800000556028e-05,0.0001838749999905076,0.03155904199999782,0.00026304200000026867,0.06299270899999954
inst_009886,scale_free,20270805,V0->V5 V1->V4 V1->V6 V2->V4 V2->V5 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V3->V8 V5->V6 V6->V4 V7->V1 V7->V4 V7->V5 V8->V5 V8->V6,V0->V5 V1->V4 V1->V6 V2->V4 V2->V5 V3->V1 V3->V4 V3->V5 V5->V6 V6->V4 V7->V1 V7->V4 V7->V5 V8->V5 V8->V6 V0-V3 V2-V3 V3-V8,flip,0.6,True,V0->V5 V1->V4 V1->V6 V2->V3 V2->V4 V2->V5 V3->V0 V3->V1 V3->V4 V3->V5 V3->V8 V5->V6 V6->V4 V7->V1 V7->V4 V7->V5 V8->V5 V8->V6,V2,V5,11,15,4,1,1,bfs_exact,,V7,V3->V2|V3->V8,V2->V3|V3->V8,9,18,15,3,1,4,3,4,3,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.0001120420000120248,0.0025440419999966934,1.5415999996548635e-05,0.00010466699998801232,0.003559374999994702,0.00018183399998861205,0.019431209000003946
inst_009900,scale_free,20270819,V0->V3 V1->V3 V2->V3 V4->V0 V4->V1 V4->V3 V4->V5 V4->V7 V4->V8 V5->V1 V5->V3 V5->V6 V6->V2 V6->V3 V7->V1 V7->V2 V8->V3 V8->V6,V0->V3 V1->V3 V2->V3 V4->V1 V4->V3 V5->V1 V5->V3 V5->V6 V6->V2 V6->V3 V7->V1 V7->V2 V8->V3 V8->V6 V0-V4 V4-V5 V4-V7 V4-V8,compound,0.2,True,V0->V3 V1->V3 V2->V3 V4->V1 V4->V3 V4->V5 V4->V7 V5->V1 V5->V3 V5->V6 V6->V2 V6->V3 V7->V1 V7->V2 V8->V3 V8->V6 V0-V4 V4-V8,V5,V1,20,36,4,1,1,bfs_exact,,V4|V7,V4->V5|V4->V7|V4->V8,V4->V5|V4->V7,9,18,14,4,1,5,4,5,4,0.4,True,1,1,1,1,"{""m_attach"": 3}",0.00017054200000643505,0.0016103330000021288,2.0332999994820966e-05,0.00017970800000455256,0.010936834000006002,0.00040025000001264743,0.03867749999999148
inst_009902,scale_free,20270821,V0->V4 V1->V5 V2->V3 V2->V4 V3->V0 V3->V1 V3->V4 V3->V5 V5->V4 V6->V2 V6->V3 V6->V5 V6->V8 V7->V0 V7->V3 V7->V4 V8->V0 V8->V1,V0->V4 V1->V5 V2->V3 V2->V4 V3->V0 V3->V1 V3->V4 V3->V5 V5->V4 V6->V3 V6->V5 V7->V0 V7->V3 V7->V4 V8->V0 V8->V1 V2-V6 V6-V8,compound,0.2,True,V0->V4 V1->V5 V2->V3 V2->V4 V3->V0 V3->V1 V3->V4 V3->V5 V5->V4 V6->V2 V6->V3 V6->V5 V6->V8 V7->V0 V7->V3 V7->V4 V8->V0 V8->V1,V8,V4,6,6,2,1,1,bfs_exact,,V2|V3|V6|V7,V6->V2|V6->V8,V6->V2|V6->V8,9,18,16,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.00027458300000660074,0.0016283749999956854,2.587500000572618e-05,7.645800000943836e-05,0.0013575830000007727,0.0002237919999998894,0.011772084000000405
inst_009903,scale_free,20270822,V2->V3 V2->V4 V2->V6 V3->V0 V3->V1 V4->V0 V4->V3 V4->V7 V4->V8 V5->V0 V5->V2 V5->V3 V5->V6 V5->V7 V5->V8 V6->V3 V7->V3 V8->V7,V2->V3 V3->V0 V3->V1 V4->V0 V4->V3 V4->V7 V4->V8 V5->V0 V5->V3 V5->V7 V5->V8 V6->V3 V7->V3 V2-V4 V2-V5 V2-V6 V5-V6 V7-V8,compound,0.2,True,V2->V3 V2->V4 V3->V0 V3->V1 V4->V0 V4->V3 V4->V7 V4->V8 V5->V0 V5->V2 V5->V3 V5->V6 V5->V7 V5->V8 V6->V2 V6->V3 V7->V3 V7-V8,V4,V1,96,241,9,3,3,bfs_exact,,V2|V5|V6,V2->V4|V2->V6|V5->V2|V5->V6,V2->V4|V5->V6|V6->V2,9,18,13,5,2,4,4,4,4,0.6666666666666666,True,3,3,3,3,"{""m_attach"": 3}",0.0002080000000006521,0.0016987919999991163,2.2999999998774e-05,0.00017195899999933317,0.05712895900001058,0.002554833000004919,0.15414491700001065
inst_009904,scale_free,20270823,V0->V4 V1->V4 V1->V5 V2->V6 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V3->V6 V5->V4 V5->V6 V7->V0 V7->V2 V7->V4 V8->V1 V8->V3 V8->V4,V0->V4 V1->V4 V2->V6 V3->V0 V3->V2 V3->V4 V3->V6 V5->V4 V5->V6 V7->V0 V7->V2 V7->V4 V8->V4 V1-V3 V1-V5 V1-V8 V3-V5 V3-V8,compound,0.2,True,V0->V4 V1->V4 V1->V5 V2->V6 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V3->V6 V3->V8 V5->V4 V5->V6 V7->V0 V7->V2 V7->V4 V8->V1 V8->V4,V3,V1,50,100,8,1,1,bfs_exact,,,V1->V5|V3->V1|V8->V1|V8->V3,V3->V1|V3->V8|V8->V1,9,18,13,5,1,4,5,4,5,0.8333333333333334,True,1,1,1,1,"{""m_attach"": 3}",0.00018333399999903577,0.0007160839999897917,2.6750000003517016e-05,0.0001528749999977208,0.030345958000012274,0.0003399999999942338,0.07336737500000368
