network,x,y,n_tiers,arm,intensity_bin,n_draws,n_eval,n_contradictory,n_survived,S,contradiction_rate,silent_failure_rate,instance_sha256
insurance,VehicleYear,Airbag,3,xarm_tiered,0.0,1000,849,151,825,0.9717314487632509,0.151,0.02399999999999998,901bd3e71a7eec60
insurance,VehicleYear,Airbag,3,xarm_tiered,0.05,3000,1571,1429,1426,0.9077021005728835,0.47633333333333333,0.04833333333333336,901bd3e71a7eec60
insurance,VehicleYear,Airbag,3,xarm_tiered,0.1,3000,805,2195,655,0.8136645962732919,0.7316666666666667,0.05,901bd3e71a7eec60
insurance,VehicleYear,Airbag,3,xarm_tiered,0.15,2000,315,1685,219,0.6952380952380952,0.8425,0.047999999999999994,901bd3e71a7eec60
insurance,VehicleYear,Airbag,3,xarm_tiered,0.2,1000,100,900,76,0.76,0.9,0.023999999999999994,901bd3e71a7eec60
insurance,VehicleYear,Airbag,4,xarm_flip,0.2,1000,814,186,586,0.7199017199017199,0.186,0.228,fafbfe9bbe0803f8
insurance,VehicleYear,Airbag,4,xarm_flip,0.25,1000,100,900,80,0.8,0.9,0.01999999999999999,fafbfe9bbe0803f8
insurance,VehicleYear,Airbag,4,xarm_flip,0.3,1000,22,978,22,1.0,0.978,0.0,fafbfe9bbe0803f8
insurance,VehicleYear,Airbag,4,xarm_flip,0.35,1000,3,997,3,1.0,0.997,0.0,fafbfe9bbe0803f8
insurance,VehicleYear,Airbag,4,xarm_tiered,0.0,6000,3215,2785,3065,0.9533437013996889,0.46416666666666667,0.025000000000000015,fafbfe9bbe0803f8
insurance,VehicleYear,Airbag,4,xarm_tiered,0.05,2000,446,1554,396,0.8878923766816144,0.777,0.024999999999999994,fafbfe9bbe0803f8
insurance,VehicleYear,Airbag,4,xarm_tiered,0.1,2000,243,1757,198,0.8148148148148148,0.8785,0.022500000000000017,fafbfe9bbe0803f8
insurance,VehicleYear,Antilock,3,xarm_flip,0.35,2000,1071,929,580,0.5415499533146592,0.4645,0.2455,901bd3e71a7eec60
insurance,VehicleYear,Antilock,3,xarm_flip,0.45,1000,106,894,106,1.0,0.894,0.0,901bd3e71a7eec60
insurance,VehicleYear,Antilock,3,xarm_tiered,0.0,1000,849,151,825,0.9717314487632509,0.151,0.02399999999999998,901bd3e71a7eec60
insurance,VehicleYear,Antilock,3,xarm_tiered,0.05,3000,1571,1429,1426,0.9077021005728835,0.47633333333333333,0.04833333333333336,901bd3e71a7eec60
insurance,VehicleYear,Antilock,3,xarm_tiered,0.1,3000,805,2195,655,0.8136645962732919,0.7316666666666667,0.05,901bd3e71a7eec60
insurance,VehicleYear,Antilock,3,xarm_tiered,0.15,2000,315,1685,219,0.6952380952380952,0.8425,0.047999999999999994,901bd3e71a7eec60
insurance,VehicleYear,Antilock,3,xarm_tiered,0.2,1000,100,900,76,0.76,0.9,0.023999999999999994,901bd3e71a7eec60
insurance,VehicleYear,Antilock,4,xarm_flip,0.2,1000,814,186,586,0.7199017199017199,0.186,0.228,fafbfe9bbe0803f8
insurance,VehicleYear,Antilock,4,xarm_flip,0.25,1000,100,900,80,0.8,0.9,0.01999999999999999,fafbfe9bbe0803f8
insurance,VehicleYear,Antilock,4,xarm_flip,0.3,1000,22,978,22,1.0,0.978,0.0,fafbfe9bbe0803f8
insurance,VehicleYear,Antilock,4,xarm_flip,0.35,1000,3,997,3,1.0,0.997,0.0,fafbfe9bbe0803f8
insurance,VehicleYear,Antilock,4,xarm_tiered,0.0,6000,3215,2785,3065,0.9533437013996889,0.46416666666666667,0.025000000000000015,fafbfe9bbe0803f8
insurance,VehicleYear,Antilock,4,xarm_tiered,0.05,2000,446,1554,396,0.8878923766816144,0.777,0.024999999999999994,fafbfe9bbe0803f8
insurance,VehicleYear,Antilock,4,xarm_tiered,0.1,2000,243,1757,198,0.8148148148148148,0.8785,0.022500000000000017,fafbfe9bbe0803f8
insurance,VehicleYear,CarValue,3,xarm_flip,0.35,2000,1071,929,580,0.5415499533146592,0.4645,0.2455,ff224c5a642de5b0
insurance,VehicleYear,CarValue,3,xarm_flip,0.45,1000,106,894,106,1.0,0.894,0.0,ff224c5a642de5b0
insurance,VehicleYear,CarValue,3,xarm_tiered,0.0,1000,849,151,825,0.9717314487632509,0.151,0.02399999999999998,ff224c5a642de5b0
insurance,VehicleYear,CarValue,3,xarm_tiered,0.05,3000,1571,1429,1426,0.9077021005728835,0.47633333333333333,0.04833333333333336,ff224c5a642de5b0
insurance,VehicleYear,CarValue,3,xarm_tiered,0.1,3000,805,2195,655,0.8136645962732919,0.7316666666666667,0.05,ff224c5a642de5b0
insurance,VehicleYear,CarValue,3,xarm_tiered,0.15,2000,315,1685,219,0.6952380952380952,0.8425,0.047999999999999994,ff224c5a642de5b0
insurance,VehicleYear,CarValue,3,xarm_tiered,0.2,1000,100,900,76,0.76,0.9,0.023999999999999994,ff224c5a642de5b0
insurance,VehicleYear,CarValue,4,xarm_flip,0.2,1000,814,186,586,0.7199017199017199,0.186,0.228,ae56dd8c6544d0c3
insurance,VehicleYear,CarValue,4,xarm_flip,0.25,1000,100,900,80,0.8,0.9,0.01999999999999999,ae56dd8c6544d0c3
insurance,VehicleYear,CarValue,4,xarm_flip,0.3,1000,22,978,22,1.0,0.978,0.0,ae56dd8c6544d0c3
insurance,VehicleYear,CarValue,4,xarm_flip,0.35,1000,3,997,3,1.0,0.997,0.0,ae56dd8c6544d0c3
insurance,VehicleYear,CarValue,4,xarm_tiered,0.0,6000,3215,2785,3065,0.9533437013996889,0.46416666666666667,0.025000000000000015,ae56dd8c6544d0c3
insurance,VehicleYear,CarValue,4,xarm_tiered,0.05,2000,446,1554,396,0.8878923766816144,0.777,0.024999999999999994,ae56dd8c6544d0c3
insurance,VehicleYear,CarValue,4,xarm_tiered,0.1,2000,243,1757,198,0.8148148148148148,0.8785,0.022500000000000017,ae56dd8c6544d0c3
insurance,VehicleYear,Cushioning,3,xarm_flip,0.35,2000,1071,929,580,0.5415499533146592,0.4645,0.2455,901bd3e71a7eec60
insurance,VehicleYear,Cushioning,3,xarm_flip,0.45,1000,106,894,106,1.0,0.894,0.0,901bd3e71a7eec60
insurance,VehicleYear,Cushioning,3,xarm_tiered,0.0,1000,849,151,825,0.9717314487632509,0.151,0.02399999999999998,901bd3e71a7eec60
insurance,VehicleYear,Cushioning,3,xarm_tiered,0.05,3000,1571,1429,1426,0.9077021005728835,0.47633333333333333,0.04833333333333336,901bd3e71a7eec60
insurance,VehicleYear,Cushioning,3,xarm_tiered,0.1,3000,805,2195,655,0.8136645962732919,0.7316666666666667,0.05,901bd3e71a7eec60
insurance,VehicleYear,Cushioning,3,xarm_tiered,0.15,2000,315,1685,219,0.6952380952380952,0.8425,0.047999999999999994,901bd3e71a7eec60
insurance,VehicleYear,Cushioning,3,xarm_tiered,0.2,1000,100,900,76,0.76,0.9,0.023999999999999994,901bd3e71a7eec60
insurance,VehicleYear,Cushioning,4,xarm_flip,0.2,1000,814,186,586,0.7199017199017199,0.186,0.228,fafbfe9bbe0803f8
insurance,VehicleYear,Cushioning,4,xarm_flip,0.25,1000,100,900,80,0.8,0.9,0.01999999999999999,fafbfe9bbe0803f8
insurance,VehicleYear,Cushioning,4,xarm_flip,0.3,1000,22,978,22,1.0,0.978,0.0,fafbfe9bbe0803f8
insurance,VehicleYear,Cushioning,4,xarm_flip,0.35,1000,3,997,3,1.0,0.997,0.0,fafbfe9bbe0803f8
insurance,VehicleYear,Cushioning,4,xarm_tiered,0.0,6000,3215,2785,3065,0.9533437013996889,0.46416666666666667,0.025000000000000015,fafbfe9bbe0803f8
insurance,VehicleYear,Cushioning,4,xarm_tiered,0.05,2000,446,1554,396,0.8878923766816144,0.777,0.024999999999999994,fafbfe9bbe0803f8
insurance,VehicleYear,Cushioning,4,xarm_tiered,0.1,2000,243,1757,198,0.8148148148148148,0.8785,0.022500000000000017,fafbfe9bbe0803f8
insurance,VehicleYear,ILiCost,3,xarm_flip,0.35,2000,1071,929,580,0.5415499533146592,0.4645,0.2455,320ffc500edfbe72
insurance,VehicleYear,ILiCost,3,xarm_flip,0.45,1000,106,894,106,1.0,0.894,0.0,320ffc500edfbe72
insurance,VehicleYear,ILiCost,3,xarm_tiered,0.0,1000,849,151,825,0.9717314487632509,0.151,0.02399999999999998,320ffc500edfbe72
insurance,VehicleYear,ILiCost,3,xarm_tiered,0.05,3000,1571,1429,1426,0.9077021005728835,0.47633333333333333,0.04833333333333336,320ffc500edfbe72
insurance,VehicleYear,ILiCost,3,xarm_tiered,0.1,3000,805,2195,655,0.8136645962732919,0.7316666666666667,0.05,320ffc500edfbe72
insurance,VehicleYear,ILiCost,3,xarm_tiered,0.15,2000,315,1685,219,0.6952380952380952,0.8425,0.047999999999999994,320ffc500edfbe72
insurance,VehicleYear,ILiCost,3,xarm_tiered,0.2,1000,100,900,76,0.76,0.9,0.023999999999999994,320ffc500edfbe72
insurance,VehicleYear,ILiCost,4,xarm_flip,0.2,1000,814,186,586,0.7199017199017199,0.186,0.228,43f8345b14e15042
insurance,VehicleYear,ILiCost,4,xarm_flip,0.25,1000,100,900,80,0.8,0.9,0.01999999999999999,43f8345b14e15042
insurance,VehicleYear,ILiCost,4,xarm_flip,0.3,1000,22,978,22,1.0,0.978,0.0,43f8345b14e15042
insurance,VehicleYear,ILiCost,4,xarm_flip,0.35,1000,3,997,3,1.0,0.997,0.0,43f8345b14e15042
insurance,VehicleYear,ILiCost,4,xarm_tiered,0.0,6000,3215,2785,3065,0.9533437013996889,0.46416666666666667,0.025000000000000015,43f8345b14e15042
insurance,VehicleYear,ILiCost,4,xarm_tiered,0.05,2000,446,1554,396,0.8878923766816144,0.777,0.024999999999999994,43f8345b14e15042
insurance,VehicleYear,ILiCost,4,xarm_tiered,0.1,2000,243,1757,198,0.8148148148148148,0.8785,0.022500000000000017,43f8345b14e15042
insurance,VehicleYear,MedCost,3,xarm_flip,0.35,2000,1071,929,580,0.5415499533146592,0.4645,0.2455,2e09e2e91ddc915e
insurance,VehicleYear,MedCost,3,xarm_flip,0.45,1000,106,894,106,1.0,0.894,0.0,2e09e2e91ddc915e
insurance,VehicleYear,MedCost,3,xarm_tiered,0.0,1000,849,151,825,0.9717314487632509,0.151,0.02399999999999998,2e09e2e91ddc915e
insurance,VehicleYear,MedCost,3,xarm_tiered,0.05,3000,1571,1429,1426,0.9077021005728835,0.47633333333333333,0.04833333333333336,2e09e2e91ddc915e
insurance,VehicleYear,MedCost,3,xarm_tiered,0.1,3000,805,2195,655,0.8136645962732919,0.7316666666666667,0.05,2e09e2e91ddc915e
insurance,VehicleYear,MedCost,3,xarm_tiered,0.15,2000,315,1685,219,0.6952380952380952,0.8425,0.047999999999999994,2e09e2e91ddc915e
insurance,VehicleYear,MedCost,3,xarm_tiered,0.2,1000,100,900,76,0.76,0.9,0.023999999999999994,2e09e2e91ddc915e
insurance,VehicleYear,MedCost,4,xarm_flip,0.2,1000,814,186,586,0.7199017199017199,0.186,0.228,d8a41fe6c39e9e75
insurance,VehicleYear,MedCost,4,xarm_flip,0.25,1000,100,900,80,0.8,0.9,0.01999999999999999,d8a41fe6c39e9e75
insurance,VehicleYear,MedCost,4,xarm_flip,0.3,1000,22,978,22,1.0,0.978,0.0,d8a41fe6c39e9e75
insurance,VehicleYear,MedCost,4,xarm_flip,0.35,1000,3,997,3,1.0,0.997,0.0,d8a41fe6c39e9e75
insurance,VehicleYear,MedCost,4,xarm_tiered,0.0,6000,3215,2785,3065,0.9533437013996889,0.46416666666666667,0.025000000000000015,d8a41fe6c39e9e75
insurance,VehicleYear,MedCost,4,xarm_tiered,0.05,2000,446,1554,396,0.8878923766816144,0.777,0.024999999999999994,d8a41fe6c39e9e75
insurance,VehicleYear,MedCost,4,xarm_tiered,0.1,2000,243,1757,198,0.8148148148148148,0.8785,0.022500000000000017,d8a41fe6c39e9e75
insurance,VehicleYear,OtherCarCost,3,xarm_flip,0.35,2000,1071,929,580,0.5415499533146592,0.4645,0.2455,320ffc500edfbe72
insurance,VehicleYear,OtherCarCost,3,xarm_flip,0.45,1000,106,894,106,1.0,0.894,0.0,320ffc500edfbe72
insurance,VehicleYear,OtherCarCost,3,xarm_tiered,0.0,1000,849,151,825,0.9717314487632509,0.151,0.02399999999999998,320ffc500edfbe72
insurance,VehicleYear,OtherCarCost,3,xarm_tiered,0.05,3000,1571,1429,1426,0.9077021005728835,0.47633333333333333,0.04833333333333336,320ffc500edfbe72
insurance,VehicleYear,OtherCarCost,3,xarm_tiered,0.1,3000,805,2195,655,0.8136645962732919,0.7316666666666667,0.05,320ffc500edfbe72
insurance,VehicleYear,OtherCarCost,3,xarm_tiered,0.15,2000,315,1685,219,0.6952380952380952,0.8425,0.047999999999999994,320ffc500edfbe72
insurance,VehicleYear,OtherCarCost,3,xarm_tiered,0.2,1000,100,900,76,0.76,0.9,0.023999999999999994,320ffc500edfbe72
insurance,VehicleYear,OtherCarCost,4,xarm_flip,0.2,1000,814,186,586,0.7199017199017199,0.186,0.228,43f8345b14e15042
insurance,VehicleYear,OtherCarCost,4,xarm_flip,0.25,1000,100,900,80,0.8,0.9,0.01999999999999999,43f8345b14e15042
insurance,VehicleYear,OtherCarCost,4,xarm_flip,0.3,1000,22,978,22,1.0,0.978,0.0,43f8345b14e15042
insurance,VehicleYear,OtherCarCost,4,xarm_flip,0.35,1000,3,997,3,1.0,0.997,0.0,43f8345b14e15042
insurance,VehicleYear,OtherCarCost,4,xarm_tiered,0.0,6000,3215,2785,3065,0.9533437013996889,0.46416666666666667,0.025000000000000015,43f8345b14e15042
insurance,VehicleYear,OtherCarCost,4,xarm_tiered,0.05,2000,446,1554,396,0.8878923766816144,0.777,0.024999999999999994,43f8345b14e15042
insurance,VehicleYear,OtherCarCost,4,xarm_tiered,0.1,2000,243,1757,198,0.8148148148148148,0.8785,0.022500000000000017,43f8345b14e15042
insurance,VehicleYear,PropCost,3,xarm_flip,0.35,2000,1071,929,580,0.5415499533146592,0.4645,0.2455,43ae412a11280d38
insurance,VehicleYear,PropCost,3,xarm_flip,0.45,1000,106,894,106,1.0,0.894,0.0,43ae412a11280d38
insurance,VehicleYear,PropCost,3,xarm_tiered,0.0,1000,849,151,825,0.9717314487632509,0.151,0.02399999999999998,43ae412a11280d38
insurance,VehicleYear,PropCost,3,xarm_tiered,0.05,3000,1571,1429,1426,0.9077021005728835,0.47633333333333333,0.04833333333333336,43ae412a11280d38
insurance,VehicleYear,PropCost,3,xarm_tiered,0.1,3000,805,2195,655,0.8136645962732919,0.7316666666666667,0.05,43ae412a11280d38
insurance,VehicleYear,PropCost,3,xarm_tiered,0.15,2000,315,1685,219,0.6952380952380952,0.8425,0.047999999999999994,43ae412a11280d38
insurance,VehicleYear,PropCost,3,xarm_tiered,0.2,1000,100,900,76,0.76,0.9,0.023999999999999994,43ae412a11280d38
insurance,VehicleYear,PropCost,4,xarm_flip,0.2,1000,814,186,586,0.7199017199017199,0.186,0.228,1d213ec66b9a5d0e
insurance,VehicleYear,PropCost,4,xarm_flip,0.25,1000,100,900,80,0.8,0.9,0.01999999999999999,1d213ec66b9a5d0e
insurance,VehicleYear,PropCost,4,xarm_flip,0.3,1000,22,978,22,1.0,0.978,0.0,1d213ec66b9a5d0e
insurance,VehicleYear,PropCost,4,xarm_flip,0.35,1000,3,997,3,1.0,0.997,0.0,1d213ec66b9a5d0e
insurance,VehicleYear,PropCost,4,xarm_tiered,0.0,6000,3215,2785,3065,0.9533437013996889,0.46416666666666667,0.025000000000000015,1d213ec66b9a5d0e
insurance,VehicleYear,PropCost,4,xarm_tiered,0.05,2000,446,1554,396,0.8878923766816144,0.777,0.024999999999999994,1d213ec66b9a5d0e
insurance,VehicleYear,PropCost,4,xarm_tiered,0.1,2000,243,1757,198,0.8148148148148148,0.8785,0.022500000000000017,1d213ec66b9a5d0e
insurance,VehicleYear,RuggedAuto,3,xarm_flip,0.35,2000,1071,929,580,0.5415499533146592,0.4645,0.2455,901bd3e71a7eec60
insurance,VehicleYear,RuggedAuto,3,xarm_flip,0.45,1000,106,894,106,1.0,0.894,0.0,901bd3e71a7eec60
insurance,VehicleYear,RuggedAuto,3,xarm_tiered,0.0,1000,849,151,825,0.9717314487632509,0.151,0.02399999999999998,901bd3e71a7eec60
insurance,VehicleYear,RuggedAuto,3,xarm_tiered,0.05,3000,1571,1429,1426,0.9077021005728835,0.47633333333333333,0.04833333333333336,901bd3e71a7eec60
insurance,VehicleYear,RuggedAuto,3,xarm_tiered,0.1,3000,805,2195,655,0.8136645962732919,0.7316666666666667,0.05,901bd3e71a7eec60
insurance,VehicleYear,RuggedAuto,3,xarm_tiered,0.15,2000,315,1685,219,0.6952380952380952,0.8425,0.047999999999999994,901bd3e71a7eec60
insurance,VehicleYear,RuggedAuto,3,xarm_tiered,0.2,1000,100,900,76,0.76,0.9,0.023999999999999994,901bd3e71a7eec60
insurance,VehicleYear,RuggedAuto,4,xarm_flip,0.2,1000,814,186,586,0.7199017199017199,0.186,0.228,fafbfe9bbe0803f8
insurance,VehicleYear,RuggedAuto,4,xarm_flip,0.25,1000,100,900,80,0.8,0.9,0.01999999999999999,fafbfe9bbe0803f8
insurance,VehicleYear,RuggedAuto,4,xarm_flip,0.3,1000,22,978,22,1.0,0.978,0.0,fafbfe9bbe0803f8
insurance,VehicleYear,RuggedAuto,4,xarm_flip,0.35,1000,3,997,3,1.0,0.997,0.0,fafbfe9bbe0803f8
insurance,VehicleYear,RuggedAuto,4,xarm_tiered,0.0,6000,3215,2785,3065,0.9533437013996889,0.46416666666666667,0.025000000000000015,fafbfe9bbe0803f8
insurance,VehicleYear,RuggedAuto,4,xarm_tiered,0.05,2000,446,1554,396,0.8878923766816144,0.777,0.024999999999999994,fafbfe9bbe0803f8
insurance,VehicleYear,RuggedAuto,4,xarm_tiered,0.1,2000,243,1757,198,0.8148148148148148,0.8785,0.022500000000000017,fafbfe9bbe0803f8
insurance,VehicleYear,Theft,3,xarm_flip,0.35,2000,1071,929,580,0.5415499533146592,0.4645,0.2455,4302f34aa640138d
insurance,VehicleYear,Theft,3,xarm_flip,0.45,1000,106,894,106,1.0,0.894,0.0,4302f34aa640138d
insurance,VehicleYear,Theft,3,xarm_tiered,0.0,1000,849,151,825,0.9717314487632509,0.151,0.02399999999999998,4302f34aa640138d
insurance,VehicleYear,Theft,3,xarm_tiered,0.05,3000,1571,1429,1426,0.9077021005728835,0.47633333333333333,0.04833333333333336,4302f34aa640138d
insurance,VehicleYear,Theft,3,xarm_tiered,0.1,3000,805,2195,655,0.8136645962732919,0.7316666666666667,0.05,4302f34aa640138d
insurance,VehicleYear,Theft,3,xarm_tiered,0.15,2000,315,1685,219,0.6952380952380952,0.8425,0.047999999999999994,4302f34aa640138d
insurance,VehicleYear,Theft,3,xarm_tiered,0.2,1000,100,900,76,0.76,0.9,0.023999999999999994,4302f34aa640138d
insurance,VehicleYear,Theft,4,xarm_flip,0.2,1000,814,186,586,0.7199017199017199,0.186,0.228,dcf80d0c92ed1268
insurance,VehicleYear,Theft,4,xarm_flip,0.25,1000,100,900,80,0.8,0.9,0.01999999999999999,dcf80d0c92ed1268
insurance,VehicleYear,Theft,4,xarm_flip,0.3,1000,22,978,22,1.0,0.978,0.0,dcf80d0c92ed1268
insurance,VehicleYear,Theft,4,xarm_flip,0.35,1000,3,997,3,1.0,0.997,0.0,dcf80d0c92ed1268
insurance,VehicleYear,Theft,4,xarm_tiered,0.0,6000,3215,2785,3065,0.9533437013996889,0.46416666666666667,0.025000000000000015,dcf80d0c92ed1268
insurance,VehicleYear,Theft,4,xarm_tiered,0.05,2000,446,1554,396,0.8878923766816144,0.777,0.024999999999999994,dcf80d0c92ed1268
insurance,VehicleYear,Theft,4,xarm_tiered,0.1,2000,243,1757,198,0.8148148148148148,0.8785,0.022500000000000017,dcf80d0c92ed1268
insurance,VehicleYear,ThisCarCost,3,xarm_flip,0.35,2000,1071,929,580,0.5415499533146592,0.4645,0.2455,43ae412a11280d38
insurance,VehicleYear,ThisCarCost,3,xarm_flip,0.45,1000,106,894,106,1.0,0.894,0.0,43ae412a11280d38
insurance,VehicleYear,ThisCarCost,3,xarm_tiered,0.0,1000,849,151,825,0.9717314487632509,0.151,0.02399999999999998,43ae412a11280d38
insurance,VehicleYear,ThisCarCost,3,xarm_tiered,0.05,3000,1571,1429,1426,0.9077021005728835,0.47633333333333333,0.04833333333333336,43ae412a11280d38
insurance,VehicleYear,ThisCarCost,3,xarm_tiered,0.1,3000,805,2195,655,0.8136645962732919,0.7316666666666667,0.05,43ae412a11280d38
insurance,VehicleYear,ThisCarCost,3,xarm_tiered,0.15,2000,315,1685,219,0.6952380952380952,0.8425,0.047999999999999994,43ae412a11280d38
insurance,VehicleYear,ThisCarCost,3,xarm_tiered,0.2,1000,100,900,76,0.76,0.9,0.023999999999999994,43ae412a11280d38
insurance,VehicleYear,ThisCarCost,4,xarm_flip,0.2,1000,814,186,586,0.7199017199017199,0.186,0.228,1d213ec66b9a5d0e
insurance,VehicleYear,ThisCarCost,4,xarm_flip,0.25,1000,100,900,80,0.8,0.9,0.01999999999999999,1d213ec66b9a5d0e
insurance,VehicleYear,ThisCarCost,4,xarm_flip,0.3,1000,22,978,22,1.0,0.978,0.0,1d213ec66b9a5d0e
insurance,VehicleYear,ThisCarCost,4,xarm_flip,0.35,1000,3,997,3,1.0,0.997,0.0,1d213ec66b9a5d0e
insurance,VehicleYear,ThisCarCost,4,xarm_tiered,0.0,6000,3215,2785,3065,0.9533437013996889,0.46416666666666667,0.025000000000000015,1d213ec66b9a5d0e
insurance,VehicleYear,ThisCarCost,4,xarm_tiered,0.05,2000,446,1554,396,0.8878923766816144,0.777,0.024999999999999994,1d213ec66b9a5d0e
insurance,VehicleYear,ThisCarCost,4,xarm_tiered,0.1,2000,243,1757,198,0.8148148148148148,0.8785,0.022500000000000017,1d213ec66b9a5d0e
insurance,VehicleYear,ThisCarDam,3,xarm_flip,0.35,2000,1071,929,580,0.5415499533146592,0.4645,0.2455,320ffc500edfbe72
insurance,VehicleYear,ThisCarDam,3,xarm_flip,0.45,1000,106,894,106,1.0,0.894,0.0,320ffc500edfbe72
insurance,VehicleYear,ThisCarDam,3,xarm_tiered,0.0,1000,849,151,825,0.9717314487632509,0.151,0.02399999999999998,320ffc500edfbe72
insurance,VehicleYear,ThisCarDam,3,xarm_tiered,0.05,3000,1571,1429,1426,0.9077021005728835,0.47633333333333333,0.04833333333333336,320ffc500edfbe72
insurance,VehicleYear,ThisCarDam,3,xarm_tiered,0.1,3000,805,2195,655,0.8136645962732919,0.7316666666666667,0.05,320ffc500edfbe72
insurance,VehicleYear,ThisCarDam,3,xarm_tiered,0.15,2000,315,1685,219,0.6952380952380952,0.8425,0.047999999999999994,320ffc500edfbe72
insurance,VehicleYear,ThisCarDam,3,xarm_tiered,0.2,1000,100,900,76,0.76,0.9,0.023999999999999994,320ffc500edfbe72
insurance,VehicleYear,ThisCarDam,4,xarm_flip,0.2,1000,814,186,586,0.7199017199017199,0.186,0.228,43f8345b14e15042
insurance,VehicleYear,ThisCarDam,4,xarm_flip,0.25,1000,100,900,80,0.8,0.9,0.01999999999999999,43f8345b14e15042
insurance,VehicleYear,ThisCarDam,4,xarm_flip,0.3,1000,22,978,22,1.0,0.978,0.0,43f8345b14e15042
insurance,VehicleYear,ThisCarDam,4,xarm_flip,0.35,1000,3,997,3,1.0,0.997,0.0,43f8345b14e15042
insurance,VehicleYear,ThisCarDam,4,xarm_tiered,0.0,6000,3215,2785,3065,0.9533437013996889,0.46416666666666667,0.025000000000000015,43f8345b14e15042
insurance,VehicleYear,ThisCarDam,4,xarm_tiered,0.05,2000,446,1554,396,0.8878923766816144,0.777,0.024999999999999994,43f8345b14e15042
insurance,VehicleYear,ThisCarDam,4,xarm_tiered,0.1,2000,243,1757,198,0.8148148148148148,0.8785,0.022500000000000017,43f8345b14e15042
magic-irri,G3209,G3222,4,xarm_flip,0.0,2000,2000,0,1713,0.8565,0.0,0.14349999999999996,c5d05208cd8514ba
magic-irri,G3209,G3222,4,xarm_flip,0.05,2000,2000,0,1279,0.6395,0.0,0.36050000000000004,c5d05208cd8514ba
magic-irri,G3209,G3222,4,xarm_flip,0.1,3000,3000,0,1198,0.3993333333333333,0.0,0.6006666666666667,c5d05208cd8514ba
magic-irri,G3209,G3222,4,xarm_flip,0.15,2000,2000,0,286,0.143,0.0,0.857,c5d05208cd8514ba
magic-irri,G3209,G3222,4,xarm_flip,0.2,1000,1000,0,0,0.0,0.0,1.0,c5d05208cd8514ba
magic-irri,G3209,G3222,4,xarm_tiered,0.0,5000,4381,619,3573,0.815567222095412,0.1238,0.16160000000000002,c5d05208cd8514ba
magic-irri,G3209,G3222,4,xarm_tiered,0.05,5000,3776,1224,2120,0.5614406779661016,0.2448,0.33120000000000005,c5d05208cd8514ba
magic-irri,G3209,GW,4,xarm_flip,0.0,2000,2000,0,1713,0.8565,0.0,0.14349999999999996,f53aca7f24866bca
magic-irri,G3209,GW,4,xarm_flip,0.05,2000,2000,0,1279,0.6395,0.0,0.36050000000000004,f53aca7f24866bca
magic-irri,G3209,GW,4,xarm_flip,0.1,3000,3000,0,1198,0.3993333333333333,0.0,0.6006666666666667,f53aca7f24866bca
magic-irri,G3209,GW,4,xarm_flip,0.15,2000,2000,0,286,0.143,0.0,0.857,f53aca7f24866bca
magic-irri,G3209,GW,4,xarm_flip,0.2,1000,1000,0,0,0.0,0.0,1.0,f53aca7f24866bca
magic-irri,G3209,GW,4,xarm_tiered,0.0,5000,4381,619,3573,0.815567222095412,0.1238,0.16160000000000002,f53aca7f24866bca
magic-irri,G3209,GW,4,xarm_tiered,0.05,5000,3776,1224,2120,0.5614406779661016,0.2448,0.33120000000000005,f53aca7f24866bca
magic-irri,G3212,CHALK,2,xarm_flip,0.0,2000,2000,0,1661,0.8305,0.0,0.16949999999999998,389ac7f5428016a8
magic-irri,G3212,CHALK,2,xarm_flip,0.05,2000,2000,0,1219,0.6095,0.0,0.39049999999999996,389ac7f5428016a8
magic-irri,G3212,CHALK,2,xarm_flip,0.1,2000,2000,0,795,0.3975,0.0,0.6025,389ac7f5428016a8
magic-irri,G3212,CHALK,2,xarm_flip,0.15,3000,3000,0,330,0.11,0.0,0.89,389ac7f5428016a8
magic-irri,G3212,CHALK,2,xarm_tiered,0.0,3000,2763,237,2508,0.9077090119435396,0.079,0.08500000000000005,389ac7f5428016a8
magic-irri,G3212,CHALK,2,xarm_tiered,0.05,5000,4186,814,2953,0.7054467271858577,0.1628,0.24659999999999996,389ac7f5428016a8
magic-irri,G3212,CHALK,2,xarm_tiered,0.1,2000,1612,388,896,0.5558312655086849,0.194,0.358,389ac7f5428016a8
magic-irri,G3212,CHALK,4,xarm_flip,0.0,2000,2000,0,1702,0.851,0.0,0.14900000000000002,d767027af620408d
magic-irri,G3212,CHALK,4,xarm_flip,0.05,2000,2000,0,1255,0.6275,0.0,0.37250000000000005,d767027af620408d
magic-irri,G3212,CHALK,4,xarm_flip,0.1,3000,3000,0,1187,0.39566666666666667,0.0,0.6043333333333334,d767027af620408d
magic-irri,G3212,CHALK,4,xarm_flip,0.15,2000,2000,0,316,0.158,0.0,0.842,d767027af620408d
magic-irri,G3212,CHALK,4,xarm_flip,0.2,1000,1000,0,0,0.0,0.0,1.0,d767027af620408d
magic-irri,G3212,CHALK,4,xarm_tiered,0.0,5000,4381,619,3985,0.9096096781556722,0.1238,0.07920000000000003,d767027af620408d
magic-irri,G3212,CHALK,4,xarm_tiered,0.05,5000,3776,1224,3064,0.8114406779661016,0.2448,0.14240000000000003,d767027af620408d
magic-irri,G3212,HT,2,xarm_flip,0.0,2000,2000,0,1661,0.8305,0.0,0.16949999999999998,98514839717ebdbd
