origin,network,base_id,component_size,separation,base_seed,treatment,outcome,proposal_id,proposal_size,label,n_on_path,orientations,gate,status,n_menu_members,n_valid_menu_members,n_sem_valid,n_sem_total,achievable_utility_median,achievable_utility_q25,achievable_utility_q75,winning_member_index,winning_member_source,winning_members_encoded,representative_sem_k,assumes,method,oracle,exact,radius_timed_out,r_val,max_abs_bias_check,front_utility
synthetic,,c08_s07_cov100_seed2054962599,8,7,2054962599,X,Y,c08_s07_cov100_seed2054962599__p0037_k05,5,conservative,0,C01->C02;C02->C03;C04->C05;C05->C06;C06->X,fast_gate,ok,10,8,20,20,4.091177152468957,2.460251095995386,5.886874120177978,7,O_true,C00;W,14,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,6,4.884981308350689e-15,False
synthetic,,c08_s07_cov100_seed2054962599,8,7,2054962599,X,Y,c08_s07_cov100_seed2054962599__p0038_k05,5,conservative,0,C01->C02;C03->C04;C04->C05;C05->C06;C06->X,fast_gate,ok,10,8,20,20,4.091177152468957,2.460251095995386,5.886874120177978,7,O_true,C00;W,14,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,6,4.884981308350689e-15,False
synthetic,,c08_s07_cov100_seed2054962599,8,7,2054962599,X,Y,c08_s07_cov100_seed2054962599__p0039_k06,6,conservative,0,C00->C01;C01->C02;C02->C03;C03->C04;C04->C05;C05->C06,fast_gate,ok,10,8,20,20,4.091177152468957,2.460251095995386,5.886874120177978,7,O_true,C00;W,14,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,7,4.884981308350689e-15,False
synthetic,,c08_s07_cov100_seed2054962599,8,7,2054962599,X,Y,c08_s07_cov100_seed2054962599__p0040_k06,6,conservative,0,C00->C01;C01->C02;C02->C03;C03->C04;C04->C05;C06->X,fast_gate,ok,10,8,20,20,4.091177152468957,2.460251095995386,5.886874120177978,7,O_true,C00;W,14,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,7,4.884981308350689e-15,False
synthetic,,c08_s07_cov100_seed2054962599,8,7,2054962599,X,Y,c08_s07_cov100_seed2054962599__p0041_k06,6,conservative,0,C00->C01;C01->C02;C02->C03;C03->C04;C05->C06;C06->X,fast_gate,ok,10,8,20,20,4.091177152468957,2.460251095995386,5.886874120177978,7,O_true,C00;W,14,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,7,4.884981308350689e-15,False
synthetic,,c08_s07_cov100_seed2054962599,8,7,2054962599,X,Y,c08_s07_cov100_seed2054962599__p0042_k06,6,conservative,0,C00->C01;C01->C02;C02->C03;C04->C05;C05->C06;C06->X,fast_gate,ok,10,8,20,20,4.091177152468957,2.460251095995386,5.886874120177978,7,O_true,C00;W,14,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,7,4.884981308350689e-15,False
synthetic,,c08_s07_cov100_seed2054962599,8,7,2054962599,X,Y,c08_s07_cov100_seed2054962599__p0043_k06,6,conservative,0,C00->C01;C01->C02;C03->C04;C04->C05;C05->C06;C06->X,fast_gate,ok,10,8,20,20,4.091177152468957,2.460251095995386,5.886874120177978,7,O_true,C00;W,14,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,7,4.884981308350689e-15,False
synthetic,,c08_s07_cov100_seed2054962599,8,7,2054962599,X,Y,c08_s07_cov100_seed2054962599__p0044_k06,6,conservative,0,C00->C01;C02->C03;C03->C04;C04->C05;C05->C06;C06->X,fast_gate,ok,10,8,20,20,4.091177152468957,2.460251095995386,5.886874120177978,7,O_true,C00;W,14,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,7,4.884981308350689e-15,False
synthetic,,c08_s07_cov100_seed2054962599,8,7,2054962599,X,Y,c08_s07_cov100_seed2054962599__p0045_k06,6,conservative,0,C01->C02;C02->C03;C03->C04;C04->C05;C05->C06;C06->X,fast_gate,ok,10,8,20,20,4.091177152468957,2.460251095995386,5.886874120177978,7,O_true,C00;W,14,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,6,4.884981308350689e-15,False
synthetic,,c08_s07_cov100_seed2054962599,8,7,2054962599,X,Y,c08_s07_cov100_seed2054962599__p0046_k07,7,conservative,0,C00->C01;C01->C02;C02->C03;C03->C04;C04->C05;C05->C06;C06->X,fast_gate,ok,10,8,20,20,4.091177152468957,2.460251095995386,5.886874120177978,7,O_true,C00;W,14,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,7,4.884981308350689e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0000_k01,1,conservative,0,C02->C06,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0001_k01,1,conservative,0,X->C02,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0002_k01,1,conservative,0,C04->C08,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0003_k01,1,conservative,0,C07->C09,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0004_k02,2,conservative,0,C00->C02;C00->C07,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0005_k02,2,conservative,0,C00->C04;X->C02,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0006_k02,2,conservative,0,C02->C06;C04->C08,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0007_k02,2,conservative,0,C04->C05;X->C03,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0008_k03,3,conservative,0,C00->C04;C00->C07;C07->C09,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0009_k03,3,conservative,0,C00->C04;C02->C05;C07->C09,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0010_k03,3,conservative,0,C00->C09;C04->C05;C07->C09,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0011_k03,3,conservative,0,C00->X;C02->C04;C02->C05,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0012_k04,4,conservative,0,C00->C04;C04->C08;C07->C09;X->C03,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0013_k04,4,conservative,0,C00->C07;C02->C05;C04->C08;X->C02,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0014_k04,4,conservative,0,C00->C09;C02->C04;C02->C06;C07->C09,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0015_k04,4,conservative,0,C00->X;C04->C05;C07->C09;X->C02,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0016_k05,5,conservative,0,C00->C02;C00->X;C02->C06;X->C02;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0017_k05,5,conservative,0,C00->C04;C00->X;C02->C06;C04->C05;C04->C08,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0018_k05,5,conservative,0,C00->C04;C02->C06;C04->C05;C04->C08;X->C02,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0019_k05,5,conservative,0,C00->C07;C02->C05;C04->C05;C07->C09;X->C03,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0020_k06,6,conservative,0,C00->C02;C00->C09;C00->X;C04->C05;C04->C08;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0021_k06,6,conservative,0,C00->C02;C00->X;C02->C04;C04->C05;C04->C08;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0022_k06,6,conservative,0,C00->C04;C00->C07;C00->C09;C04->C05;C07->C09;X->C02,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0023_k06,6,conservative,0,C00->C07;C00->X;C02->C05;C04->C08;C07->C09;X->C02,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0024_k07,7,conservative,0,C00->C02;C00->C04;C00->C09;C00->X;C02->C05;X->C02;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0025_k07,7,conservative,0,C00->C02;C02->C04;C02->C06;C04->C05;C04->C08;X->C02;X->C03,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0026_k07,7,conservative,0,C00->C04;C00->C09;C02->C04;C02->C06;C07->C09;X->C02;X->C03,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0027_k07,7,conservative,0,C00->C09;C00->X;C02->C04;C02->C06;C04->C05;X->C02;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0028_k08,8,conservative,0,C00->C02;C00->C04;C00->C07;C00->X;C02->C04;C02->C05;X->C02;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0029_k08,8,conservative,0,C00->C02;C00->C07;C00->C09;C00->X;C04->C05;C04->C08;X->C02;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0030_k08,8,conservative,0,C00->C02;C00->C07;C00->C09;C02->C04;C02->C05;C02->C06;C07->C09;X->C03,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0031_k08,8,conservative,0,C00->C02;C00->C07;C00->X;C02->C04;C02->C05;C04->C08;C07->C09;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0032_k09,9,conservative,0,C00->C02;C00->C04;C00->C07;C00->C09;C00->X;C02->C04;C02->C05;C04->C08;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0033_k09,9,conservative,0,C00->C02;C00->C07;C00->X;C02->C04;C02->C06;C04->C08;C07->C09;X->C02;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0034_k09,9,conservative,0,C00->C02;C00->C09;C00->X;C02->C05;C04->C05;C04->C08;C07->C09;X->C02;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0035_k09,9,conservative,0,C00->C04;C00->C07;C00->X;C02->C04;C02->C05;C02->C06;C04->C08;C07->C09;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0036_k10,10,conservative,0,C00->C02;C00->C04;C00->C07;C00->C09;C00->X;C02->C04;C02->C06;C04->C05;C07->C09;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0037_k10,10,conservative,0,C00->C02;C00->C04;C00->X;C02->C04;C02->C05;C02->C06;C04->C05;C04->C08;C07->C09;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0038_k10,10,conservative,0,C00->C04;C00->C09;C00->X;C02->C04;C02->C05;C02->C06;C04->C05;C07->C09;X->C02;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0039_k10,10,conservative,0,C00->C07;C00->C09;C00->X;C02->C04;C02->C05;C02->C06;C04->C08;C07->C09;X->C02;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0040_k11,11,conservative,0,C00->C02;C00->C04;C00->C07;C00->C09;C00->X;C02->C04;C02->C05;C02->C06;C04->C05;C04->C08;C07->C09,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0041_k11,11,conservative,0,C00->C02;C00->C04;C00->C07;C00->C09;C02->C04;C02->C05;C02->C06;C04->C05;C07->C09;X->C02;X->C03,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0042_k11,11,conservative,0,C00->C02;C00->C04;C00->C07;C00->X;C02->C04;C02->C05;C02->C06;C04->C05;C04->C08;C07->C09;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0043_k11,11,conservative,0,C00->C02;C00->C07;C00->C09;C00->X;C02->C04;C02->C05;C02->C06;C04->C05;C07->C09;X->C02;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0044_k12,12,conservative,0,C00->C02;C00->C04;C00->C07;C00->C09;C00->X;C02->C04;C02->C05;C02->C06;C04->C05;C07->C09;X->C02;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0045_k12,12,conservative,0,C00->C02;C00->C04;C00->C07;C00->C09;C00->X;C02->C04;C02->C05;C02->C06;C04->C05;C04->C08;C07->C09;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0046_k12,12,conservative,0,C00->C02;C00->C04;C00->C07;C00->X;C02->C04;C02->C05;C02->C06;C04->C05;C04->C08;C07->C09;X->C02;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0047_k12,12,conservative,0,C00->C04;C00->C07;C00->C09;C00->X;C02->C04;C02->C05;C02->C06;C04->C05;C04->C08;C07->C09;X->C02;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
synthetic,,c10_s01_cov100_seed779026817,10,1,779026817,X,Y,c10_s01_cov100_seed779026817__p0048_k13,13,conservative,0,C00->C02;C00->C04;C00->C07;C00->C09;C00->X;C02->C04;C02->C05;C02->C06;C04->C05;C04->C08;C07->C09;X->C02;X->C03,fast_gate,ok,6,4,20,20,0.9631888890349942,0.7692279456029052,1.6164957599949679,4,O_true;an_minus_de,C00;W,17,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.3322676295501878e-15,False
