instance_id,arm,gate,component_size,separation,coverage,base_wrongness,n_tiers,d,n_eval,n_contradictory,S,S_contra_as_fail
c06_s01_cov100_seed00000000_bw000,flip,fast_gate,6,1,1.0,0.0,,1,109,91,0.7614678899082569,0.415
c06_s01_cov100_seed00000000_bw000,flip,fast_gate,6,1,1.0,0.0,,2,64,136,0.65625,0.21
c06_s01_cov100_seed00000000_bw000,flip,fast_gate,6,1,1.0,0.0,,3,22,178,0.3181818181818182,0.035
c06_s01_cov100_seed00000000_bw000,flip,fast_gate,6,1,1.0,0.0,,4,9,191,0.0,0.0
c06_s01_cov100_seed00000000_bw000,flip,fast_gate,6,1,1.0,0.0,,5,0,200,,0.0
c06_s01_cov100_seed00000000_bw000,flip,fast_gate,6,1,1.0,0.0,,6,0,200,,0.0
c06_s01_cov100_seed00000000_bw000,flip,fast_gate,6,1,1.0,0.0,,7,0,200,,0.0
c06_s01_cov100_seed00000001_bw000,flip,fast_gate,6,1,1.0,0.0,,1,104,96,0.75,0.39
c06_s01_cov100_seed00000001_bw000,flip,fast_gate,6,1,1.0,0.0,,2,38,162,0.6842105263157895,0.13
c06_s01_cov100_seed00000001_bw000,flip,fast_gate,6,1,1.0,0.0,,3,21,179,0.7619047619047619,0.08
c06_s01_cov100_seed00000001_bw000,flip,fast_gate,6,1,1.0,0.0,,4,25,175,0.4,0.05
c06_s01_cov100_seed00000001_bw000,flip,fast_gate,6,1,1.0,0.0,,5,39,161,0.0,0.0
c06_s01_cov100_seed00000001_bw000,flip,fast_gate,6,1,1.0,0.0,,6,0,200,,0.0
c06_s01_cov100_seed00000002_bw000,flip,fast_gate,6,1,1.0,0.0,,1,148,52,0.7364864864864865,0.545
c06_s01_cov100_seed00000002_bw000,flip,fast_gate,6,1,1.0,0.0,,2,62,138,0.5,0.155
c06_s01_cov100_seed00000002_bw000,flip,fast_gate,6,1,1.0,0.0,,3,25,175,0.0,0.0
c06_s01_cov100_seed00000002_bw000,flip,fast_gate,6,1,1.0,0.0,,4,0,200,,0.0
c06_s01_cov100_seed00000002_bw000,flip,fast_gate,6,1,1.0,0.0,,5,0,200,,0.0
c06_s01_cov100_seed00000002_bw000,flip,fast_gate,6,1,1.0,0.0,,6,0,200,,0.0
c06_s01_cov100_seed00000003_bw000,flip,fast_gate,6,1,1.0,0.0,,1,120,80,0.8,0.48
c06_s01_cov100_seed00000003_bw000,flip,fast_gate,6,1,1.0,0.0,,2,73,127,0.6438356164383562,0.235
c06_s01_cov100_seed00000003_bw000,flip,fast_gate,6,1,1.0,0.0,,3,36,164,0.8333333333333334,0.15
c06_s01_cov100_seed00000003_bw000,flip,fast_gate,6,1,1.0,0.0,,4,14,186,0.6428571428571429,0.045
c06_s01_cov100_seed00000003_bw000,flip,fast_gate,6,1,1.0,0.0,,5,10,190,0.0,0.0
c06_s01_cov100_seed00000003_bw000,flip,fast_gate,6,1,1.0,0.0,,6,0,200,,0.0
c06_s01_cov100_seed00000003_bw000,flip,fast_gate,6,1,1.0,0.0,,7,0,200,,0.0
c06_s01_cov100_seed00000004_bw000,flip,fast_gate,6,1,1.0,0.0,,1,82,118,0.4268292682926829,0.175
c06_s01_cov100_seed00000004_bw000,flip,fast_gate,6,1,1.0,0.0,,2,23,177,0.0,0.0
c06_s01_cov100_seed00000004_bw000,flip,fast_gate,6,1,1.0,0.0,,3,18,182,0.0,0.0
c06_s01_cov100_seed00000004_bw000,flip,fast_gate,6,1,1.0,0.0,,4,36,164,0.0,0.0
c06_s01_cov100_seed00000004_bw000,flip,fast_gate,6,1,1.0,0.0,,5,0,200,,0.0
c06_s01_cov100_seed00000005_bw000,flip,fast_gate,6,1,1.0,0.0,,1,64,136,0.484375,0.155
c06_s01_cov100_seed00000005_bw000,flip,fast_gate,6,1,1.0,0.0,,2,34,166,0.0,0.0
c06_s01_cov100_seed00000005_bw000,flip,fast_gate,6,1,1.0,0.0,,3,37,163,0.0,0.0
c06_s01_cov100_seed00000005_bw000,flip,fast_gate,6,1,1.0,0.0,,4,28,172,0.0,0.0
c06_s01_cov100_seed00000005_bw000,flip,fast_gate,6,1,1.0,0.0,,5,0,200,,0.0
