instance_id,arm,gate,component_size,separation,n_tiers,bin,n_samples,n_contradictory,n_noncontra,contradiction_rate,S,S_contra_as_fail
c08_s05_cov100_seed00000010_xarm_nt2,tiered,fast_gate,8,5,2,0.35,600,524,76,0.8733333333333333,0.6052631578947368,0.07666666666666666
c08_s05_cov100_seed00000010_xarm_nt2,tiered,fast_gate,8,5,2,0.6,200,171,29,0.855,0.4482758620689655,0.065
c08_s05_cov100_seed00000010_xarm_nt2,flip,fast_gate,8,5,2,1.1,200,0,200,0.0,0.0,0.0
c08_s05_cov100_seed00000011_xarm_nt2,tiered,fast_gate,8,5,2,0.0,200,0,200,0.0,1.0,1.0
c08_s05_cov100_seed00000011_xarm_nt2,tiered,fast_gate,8,5,2,0.1,800,487,313,0.60875,1.0,0.39125
c08_s05_cov100_seed00000011_xarm_nt2,tiered,fast_gate,8,5,2,0.25,200,167,33,0.835,1.0,0.165
c08_s05_cov100_seed00000011_xarm_nt2,tiered,fast_gate,8,5,2,0.4,600,520,80,0.8666666666666667,0.95,0.12666666666666668
c08_s05_cov100_seed00000011_xarm_nt2,tiered,fast_gate,8,5,2,0.55,200,180,20,0.9,0.75,0.075
c08_s05_cov100_seed00000011_xarm_nt2,flip,fast_gate,8,5,2,1.1,200,0,200,0.0,0.0,0.0
c08_s05_cov100_seed00000012_xarm_nt2,tiered,fast_gate,8,5,2,0.0,200,0,200,0.0,1.0,1.0
c08_s05_cov100_seed00000012_xarm_nt2,tiered,fast_gate,8,5,2,0.1,200,70,130,0.35,1.0,0.65
c08_s05_cov100_seed00000012_xarm_nt2,tiered,fast_gate,8,5,2,0.25,600,368,232,0.6133333333333333,1.0,0.38666666666666666
c08_s05_cov100_seed00000012_xarm_nt2,tiered,fast_gate,8,5,2,0.4,800,641,159,0.80125,0.8553459119496856,0.17
c08_s05_cov100_seed00000012_xarm_nt2,tiered,fast_gate,8,5,2,0.55,200,171,29,0.855,0.5517241379310345,0.08
c08_s05_cov100_seed00000012_xarm_nt2,flip,fast_gate,8,5,2,1.1,200,0,200,0.0,0.0,0.0
c08_s05_cov100_seed00000013_xarm_nt2,tiered,fast_gate,8,5,2,0.0,200,0,200,0.0,1.0,1.0
c08_s05_cov100_seed00000013_xarm_nt2,tiered,fast_gate,8,5,2,0.1,800,553,247,0.69125,0.9473684210526315,0.2925
c08_s05_cov100_seed00000013_xarm_nt2,tiered,fast_gate,8,5,2,0.25,200,166,34,0.83,0.7647058823529411,0.13
c08_s05_cov100_seed00000013_xarm_nt2,tiered,fast_gate,8,5,2,0.4,600,532,68,0.8866666666666667,0.6764705882352942,0.07666666666666666
c08_s05_cov100_seed00000013_xarm_nt2,tiered,fast_gate,8,5,2,0.55,200,172,28,0.86,0.39285714285714285,0.055
c08_s05_cov100_seed00000013_xarm_nt2,flip,fast_gate,8,5,2,1.1,200,0,200,0.0,0.0,0.0
c08_s05_cov100_seed00000014_xarm_nt2,tiered,fast_gate,8,5,2,0.0,200,0,200,0.0,1.0,1.0
c08_s05_cov100_seed00000014_xarm_nt2,tiered,fast_gate,8,5,2,0.1,800,529,271,0.66125,1.0,0.33875
c08_s05_cov100_seed00000014_xarm_nt2,tiered,fast_gate,8,5,2,0.25,200,172,28,0.86,0.9285714285714286,0.13
c08_s05_cov100_seed00000014_xarm_nt2,tiered,fast_gate,8,5,2,0.4,600,531,69,0.885,0.782608695652174,0.09
c08_s05_cov100_seed00000014_xarm_nt2,tiered,fast_gate,8,5,2,0.55,200,188,12,0.94,0.25,0.015
c08_s05_cov100_seed00000014_xarm_nt2,flip,fast_gate,8,5,2,1.1,200,0,200,0.0,0.0,0.0
c08_s05_cov100_seed00000015_xarm_nt2,tiered,fast_gate,8,5,2,0.0,200,0,200,0.0,1.0,1.0
c08_s05_cov100_seed00000015_xarm_nt2,tiered,fast_gate,8,5,2,0.1,400,236,164,0.59,0.975609756097561,0.4
c08_s05_cov100_seed00000015_xarm_nt2,tiered,fast_gate,8,5,2,0.25,600,444,156,0.74,0.8910256410256411,0.23166666666666666
c08_s05_cov100_seed00000015_xarm_nt2,tiered,fast_gate,8,5,2,0.4,600,526,74,0.8766666666666667,0.5675675675675675,0.07
c08_s05_cov100_seed00000015_xarm_nt2,tiered,fast_gate,8,5,2,0.55,200,184,16,0.92,0.4375,0.035
c08_s05_cov100_seed00000015_xarm_nt2,flip,fast_gate,8,5,2,1.1,200,0,200,0.0,0.0,0.0
c08_s05_cov100_seed00000016_xarm_nt2,tiered,fast_gate,8,5,2,0.0,200,0,200,0.0,1.0,1.0
c08_s05_cov100_seed00000016_xarm_nt2,tiered,fast_gate,8,5,2,0.1,200,65,135,0.325,1.0,0.675
c08_s05_cov100_seed00000016_xarm_nt2,tiered,fast_gate,8,5,2,0.25,600,320,280,0.5333333333333333,0.9785714285714285,0.45666666666666667
c08_s05_cov100_seed00000016_xarm_nt2,tiered,fast_gate,8,5,2,0.4,800,572,228,0.715,0.8026315789473685,0.22875
c08_s05_cov100_seed00000016_xarm_nt2,tiered,fast_gate,8,5,2,0.55,200,148,52,0.74,0.6346153846153846,0.165
c08_s05_cov100_seed00000016_xarm_nt2,flip,fast_gate,8,5,2,0.85,200,0,200,0.0,0.62,0.62
c08_s05_cov100_seed00000016_xarm_nt2,flip,fast_gate,8,5,2,1.1,200,135,65,0.675,0.0,0.0
c08_s05_cov100_seed00000016_xarm_nt2,flip,fast_gate,8,5,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s05_cov100_seed00000017_xarm_nt2,tiered,fast_gate,8,5,2,0.0,200,0,200,0.0,1.0,1.0
c08_s05_cov100_seed00000017_xarm_nt2,tiered,fast_gate,8,5,2,0.1,600,337,263,0.5616666666666666,0.9619771863117871,0.4216666666666667
c08_s05_cov100_seed00000017_xarm_nt2,tiered,fast_gate,8,5,2,0.25,400,272,128,0.68,0.9140625,0.2925
c08_s05_cov100_seed00000017_xarm_nt2,tiered,fast_gate,8,5,2,0.4,200,164,36,0.82,0.6944444444444444,0.125
c08_s05_cov100_seed00000017_xarm_nt2,tiered,fast_gate,8,5,2,0.55,600,476,124,0.7933333333333333,0.6612903225806451,0.13666666666666666
c08_s05_cov100_seed00000017_xarm_nt2,flip,fast_gate,8,5,2,1.0,200,0,200,0.0,0.485,0.485
c08_s05_cov100_seed00000017_xarm_nt2,flip,fast_gate,8,5,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s05_cov100_seed00000018_xarm_nt2,tiered,fast_gate,8,5,2,0.0,200,0,200,0.0,1.0,1.0
c08_s05_cov100_seed00000018_xarm_nt2,tiered,fast_gate,8,5,2,0.1,200,81,119,0.405,1.0,0.595
c08_s05_cov100_seed00000018_xarm_nt2,tiered,fast_gate,8,5,2,0.25,600,366,234,0.61,0.9358974358974359,0.365
c08_s05_cov100_seed00000018_xarm_nt2,tiered,fast_gate,8,5,2,0.35,200,151,49,0.755,0.8571428571428571,0.21
c08_s05_cov100_seed00000018_xarm_nt2,tiered,fast_gate,8,5,2,0.5,600,493,107,0.8216666666666667,0.719626168224299,0.12833333333333333
c08_s05_cov100_seed00000018_xarm_nt2,tiered,fast_gate,8,5,2,0.6,200,162,38,0.81,0.39473684210526316,0.075
c08_s05_cov100_seed00000018_xarm_nt2,flip,fast_gate,8,5,2,0.5,200,0,200,0.0,0.635,0.635
c08_s05_cov100_seed00000018_xarm_nt2,flip,fast_gate,8,5,2,1.1,200,64,136,0.32,0.47058823529411764,0.32
c08_s05_cov100_seed00000018_xarm_nt2,flip,fast_gate,8,5,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s05_cov100_seed00000019_xarm_nt2,tiered,fast_gate,8,5,2,0.0,200,0,200,0.0,1.0,1.0
c08_s05_cov100_seed00000019_xarm_nt2,tiered,fast_gate,8,5,2,0.1,200,59,141,0.295,1.0,0.705
c08_s05_cov100_seed00000019_xarm_nt2,tiered,fast_gate,8,5,2,0.25,600,308,292,0.5133333333333333,0.952054794520548,0.4633333333333333
c08_s05_cov100_seed00000019_xarm_nt2,tiered,fast_gate,8,5,2,0.35,200,125,75,0.625,0.8666666666666667,0.325
c08_s05_cov100_seed00000019_xarm_nt2,tiered,fast_gate,8,5,2,0.5,600,441,159,0.735,0.7672955974842768,0.20333333333333334
c08_s05_cov100_seed00000019_xarm_nt2,tiered,fast_gate,8,5,2,0.6,200,173,27,0.865,0.8518518518518519,0.115
c08_s05_cov100_seed00000019_xarm_nt2,flip,fast_gate,8,5,2,0.6,200,0,200,0.0,0.755,0.755
c08_s05_cov100_seed00000019_xarm_nt2,flip,fast_gate,8,5,2,0.85,200,93,107,0.465,0.6635514018691588,0.355
c08_s05_cov100_seed00000019_xarm_nt2,flip,fast_gate,8,5,2,unresolved_all_contradictory,400,400,0,1.0,,0.0
c08_s06_cov100_seed00000000_xarm_nt2,tiered,fast_gate,8,6,2,0.0,400,102,298,0.255,1.0,0.745
c08_s06_cov100_seed00000000_xarm_nt2,tiered,fast_gate,8,6,2,0.1,600,430,170,0.7166666666666667,1.0,0.2833333333333333
c08_s06_cov100_seed00000000_xarm_nt2,tiered,fast_gate,8,6,2,0.25,200,175,25,0.875,1.0,0.125
c08_s06_cov100_seed00000000_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,516,84,0.86,0.7857142857142857,0.11
c08_s06_cov100_seed00000000_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,183,17,0.915,0.4117647058823529,0.035
c08_s06_cov100_seed00000000_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000001_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000001_xarm_nt2,tiered,fast_gate,8,6,2,0.1,600,312,288,0.52,1.0,0.48
c08_s06_cov100_seed00000001_xarm_nt2,tiered,fast_gate,8,6,2,0.25,400,267,133,0.6675,1.0,0.3325
c08_s06_cov100_seed00000001_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,506,94,0.8433333333333334,0.8829787234042553,0.13833333333333334
c08_s06_cov100_seed00000001_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,168,32,0.84,0.6875,0.11
c08_s06_cov100_seed00000001_xarm_nt2,flip,fast_gate,8,6,2,1.0,200,0,200,0.0,0.49,0.49
c08_s06_cov100_seed00000001_xarm_nt2,flip,fast_gate,8,6,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s06_cov100_seed00000002_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000002_xarm_nt2,tiered,fast_gate,8,6,2,0.1,200,98,102,0.49,1.0,0.51
c08_s06_cov100_seed00000002_xarm_nt2,tiered,fast_gate,8,6,2,0.25,600,439,161,0.7316666666666667,1.0,0.2683333333333333
c08_s06_cov100_seed00000002_xarm_nt2,tiered,fast_gate,8,6,2,0.35,200,164,36,0.82,0.9444444444444444,0.17
c08_s06_cov100_seed00000002_xarm_nt2,tiered,fast_gate,8,6,2,0.4,400,334,66,0.835,0.7878787878787878,0.13
c08_s06_cov100_seed00000002_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,157,43,0.785,0.7906976744186046,0.17
c08_s06_cov100_seed00000002_xarm_nt2,tiered,fast_gate,8,6,2,0.7,200,172,28,0.86,0.5357142857142857,0.075
c08_s06_cov100_seed00000002_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000003_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000003_xarm_nt2,tiered,fast_gate,8,6,2,0.1,400,232,168,0.58,1.0,0.42
c08_s06_cov100_seed00000003_xarm_nt2,tiered,fast_gate,8,6,2,0.25,400,282,118,0.705,1.0,0.295
c08_s06_cov100_seed00000003_xarm_nt2,tiered,fast_gate,8,6,2,0.4,800,659,141,0.82375,0.9078014184397163,0.16
c08_s06_cov100_seed00000003_xarm_nt2,tiered,fast_gate,8,6,2,0.7,200,176,24,0.88,0.75,0.09
c08_s06_cov100_seed00000003_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000004_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000004_xarm_nt2,tiered,fast_gate,8,6,2,0.1,800,535,265,0.66875,1.0,0.33125
c08_s06_cov100_seed00000004_xarm_nt2,tiered,fast_gate,8,6,2,0.4,800,677,123,0.84625,0.8699186991869918,0.13375
c08_s06_cov100_seed00000004_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,178,22,0.89,0.5454545454545454,0.06
c08_s06_cov100_seed00000004_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000005_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000005_xarm_nt2,tiered,fast_gate,8,6,2,0.1,800,516,284,0.645,1.0,0.355
c08_s06_cov100_seed00000005_xarm_nt2,tiered,fast_gate,8,6,2,0.25,200,166,34,0.83,0.9411764705882353,0.16
c08_s06_cov100_seed00000005_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,499,101,0.8316666666666667,0.8217821782178217,0.13833333333333334
c08_s06_cov100_seed00000005_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,182,18,0.91,0.8333333333333334,0.075
c08_s06_cov100_seed00000005_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000006_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000006_xarm_nt2,tiered,fast_gate,8,6,2,0.1,600,332,268,0.5533333333333333,1.0,0.44666666666666666
c08_s06_cov100_seed00000006_xarm_nt2,tiered,fast_gate,8,6,2,0.25,400,292,108,0.73,1.0,0.27
c08_s06_cov100_seed00000006_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,495,105,0.825,0.8380952380952381,0.14666666666666667
c08_s06_cov100_seed00000006_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,172,28,0.86,0.7142857142857143,0.1
c08_s06_cov100_seed00000006_xarm_nt2,flip,fast_gate,8,6,2,1.0,200,0,200,0.0,0.485,0.485
c08_s06_cov100_seed00000006_xarm_nt2,flip,fast_gate,8,6,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s06_cov100_seed00000007_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000007_xarm_nt2,tiered,fast_gate,8,6,2,0.1,600,392,208,0.6533333333333333,1.0,0.3466666666666667
c08_s06_cov100_seed00000007_xarm_nt2,tiered,fast_gate,8,6,2,0.25,400,317,83,0.7925,0.963855421686747,0.2
c08_s06_cov100_seed00000007_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,515,85,0.8583333333333333,0.8823529411764706,0.125
c08_s06_cov100_seed00000007_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,173,27,0.865,0.5185185185185185,0.07
c08_s06_cov100_seed00000007_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000008_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000008_xarm_nt2,tiered,fast_gate,8,6,2,0.1,800,533,267,0.66625,1.0,0.33375
c08_s06_cov100_seed00000008_xarm_nt2,tiered,fast_gate,8,6,2,0.25,200,169,31,0.845,0.9032258064516129,0.14
c08_s06_cov100_seed00000008_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,524,76,0.8733333333333333,0.7894736842105263,0.1
c08_s06_cov100_seed00000008_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,184,16,0.92,0.6875,0.055
c08_s06_cov100_seed00000008_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000009_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000009_xarm_nt2,tiered,fast_gate,8,6,2,0.1,200,85,115,0.425,1.0,0.575
c08_s06_cov100_seed00000009_xarm_nt2,tiered,fast_gate,8,6,2,0.25,600,349,251,0.5816666666666667,1.0,0.41833333333333333
c08_s06_cov100_seed00000009_xarm_nt2,tiered,fast_gate,8,6,2,0.35,200,156,44,0.78,1.0,0.22
c08_s06_cov100_seed00000009_xarm_nt2,tiered,fast_gate,8,6,2,0.5,600,495,105,0.825,0.8476190476190476,0.14833333333333334
c08_s06_cov100_seed00000009_xarm_nt2,tiered,fast_gate,8,6,2,0.6,200,171,29,0.855,0.7241379310344828,0.105
c08_s06_cov100_seed00000009_xarm_nt2,flip,fast_gate,8,6,2,0.6,200,0,200,0.0,0.6,0.6
c08_s06_cov100_seed00000009_xarm_nt2,flip,fast_gate,8,6,2,0.75,200,75,125,0.375,0.52,0.325
c08_s06_cov100_seed00000009_xarm_nt2,flip,fast_gate,8,6,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s06_cov100_seed00000010_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000010_xarm_nt2,tiered,fast_gate,8,6,2,0.1,800,518,282,0.6475,1.0,0.3525
c08_s06_cov100_seed00000010_xarm_nt2,tiered,fast_gate,8,6,2,0.25,200,163,37,0.815,1.0,0.185
c08_s06_cov100_seed00000010_xarm_nt2,tiered,fast_gate,8,6,2,0.55,400,354,46,0.885,0.5,0.0575
c08_s06_cov100_seed00000010_xarm_nt2,tiered,fast_gate,8,6,2,0.4,400,343,57,0.8575,0.9122807017543859,0.13
c08_s06_cov100_seed00000010_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000011_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000011_xarm_nt2,tiered,fast_gate,8,6,2,0.1,800,520,280,0.65,1.0,0.35
c08_s06_cov100_seed00000011_xarm_nt2,tiered,fast_gate,8,6,2,0.25,200,171,29,0.855,1.0,0.145
c08_s06_cov100_seed00000011_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,531,69,0.885,0.9420289855072463,0.10833333333333334
c08_s06_cov100_seed00000011_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,187,13,0.935,0.7692307692307693,0.05
c08_s06_cov100_seed00000011_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000012_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000012_xarm_nt2,tiered,fast_gate,8,6,2,0.1,800,529,271,0.66125,1.0,0.33875
c08_s06_cov100_seed00000012_xarm_nt2,tiered,fast_gate,8,6,2,0.25,200,164,36,0.82,0.9722222222222222,0.175
c08_s06_cov100_seed00000012_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,510,90,0.85,0.8222222222222222,0.12333333333333334
c08_s06_cov100_seed00000012_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,166,34,0.83,0.7352941176470589,0.125
c08_s06_cov100_seed00000012_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000013_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000013_xarm_nt2,tiered,fast_gate,8,6,2,0.1,600,379,221,0.6316666666666667,1.0,0.36833333333333335
c08_s06_cov100_seed00000013_xarm_nt2,tiered,fast_gate,8,6,2,0.2,200,152,48,0.76,1.0,0.24
c08_s06_cov100_seed00000013_xarm_nt2,tiered,fast_gate,8,6,2,0.35,200,162,38,0.81,0.9736842105263158,0.185
c08_s06_cov100_seed00000013_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,522,78,0.87,0.7948717948717948,0.10333333333333333
c08_s06_cov100_seed00000013_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,190,10,0.95,0.3,0.015
c08_s06_cov100_seed00000013_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000014_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000014_xarm_nt2,tiered,fast_gate,8,6,2,0.1,800,477,323,0.59625,1.0,0.40375
c08_s06_cov100_seed00000014_xarm_nt2,tiered,fast_gate,8,6,2,0.25,200,156,44,0.78,1.0,0.22
c08_s06_cov100_seed00000014_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,512,88,0.8533333333333334,0.9659090909090909,0.14166666666666666
c08_s06_cov100_seed00000014_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,180,20,0.9,0.75,0.075
c08_s06_cov100_seed00000014_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000015_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000015_xarm_nt2,tiered,fast_gate,8,6,2,0.1,800,533,267,0.66625,1.0,0.33375
c08_s06_cov100_seed00000015_xarm_nt2,tiered,fast_gate,8,6,2,0.25,200,162,38,0.81,0.8947368421052632,0.17
c08_s06_cov100_seed00000015_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,529,71,0.8816666666666667,0.7183098591549296,0.085
c08_s06_cov100_seed00000015_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,179,21,0.895,0.5238095238095238,0.055
c08_s06_cov100_seed00000015_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000016_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000016_xarm_nt2,tiered,fast_gate,8,6,2,0.1,800,459,341,0.57375,1.0,0.42625
c08_s06_cov100_seed00000016_xarm_nt2,tiered,fast_gate,8,6,2,0.25,200,151,49,0.755,0.9387755102040817,0.23
c08_s06_cov100_seed00000016_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,493,107,0.8216666666666667,0.8598130841121495,0.15333333333333332
c08_s06_cov100_seed00000016_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,173,27,0.865,0.7037037037037037,0.095
c08_s06_cov100_seed00000016_xarm_nt2,flip,fast_gate,8,6,2,0.7,200,0,200,0.0,0.53,0.53
c08_s06_cov100_seed00000016_xarm_nt2,flip,fast_gate,8,6,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s06_cov100_seed00000017_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000017_xarm_nt2,tiered,fast_gate,8,6,2,0.1,600,393,207,0.655,1.0,0.345
c08_s06_cov100_seed00000017_xarm_nt2,tiered,fast_gate,8,6,2,0.25,400,321,79,0.8025,0.9746835443037974,0.1925
c08_s06_cov100_seed00000017_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,522,78,0.87,0.8076923076923077,0.105
c08_s06_cov100_seed00000017_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,179,21,0.895,0.6666666666666666,0.07
c08_s06_cov100_seed00000017_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000018_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000018_xarm_nt2,tiered,fast_gate,8,6,2,0.1,800,532,268,0.665,1.0,0.335
c08_s06_cov100_seed00000018_xarm_nt2,tiered,fast_gate,8,6,2,0.25,200,182,18,0.91,0.9444444444444444,0.085
c08_s06_cov100_seed00000018_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,531,69,0.885,0.8405797101449275,0.09666666666666666
c08_s06_cov100_seed00000018_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,178,22,0.89,0.45454545454545453,0.05
c08_s06_cov100_seed00000018_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000019_xarm_nt2,tiered,fast_gate,8,6,2,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000019_xarm_nt2,tiered,fast_gate,8,6,2,0.1,600,379,221,0.6316666666666667,1.0,0.36833333333333335
c08_s06_cov100_seed00000019_xarm_nt2,tiered,fast_gate,8,6,2,0.25,400,296,104,0.74,0.9807692307692307,0.255
c08_s06_cov100_seed00000019_xarm_nt2,tiered,fast_gate,8,6,2,0.4,600,506,94,0.8433333333333334,0.8404255319148937,0.13166666666666665
c08_s06_cov100_seed00000019_xarm_nt2,tiered,fast_gate,8,6,2,0.55,200,174,26,0.87,0.6923076923076923,0.09
c08_s06_cov100_seed00000019_xarm_nt2,flip,fast_gate,8,6,2,1.1,200,0,200,0.0,0.0,0.0
c08_s07_cov100_seed00000000_xarm_nt2,tiered,fast_gate,8,7,2,0.0,200,0,200,0.0,1.0,1.0
c08_s07_cov100_seed00000000_xarm_nt2,tiered,fast_gate,8,7,2,0.1,800,538,262,0.6725,1.0,0.3275
c08_s07_cov100_seed00000000_xarm_nt2,tiered,fast_gate,8,7,2,0.25,200,164,36,0.82,1.0,0.18
c08_s07_cov100_seed00000000_xarm_nt2,tiered,fast_gate,8,7,2,0.4,600,534,66,0.89,0.9090909090909091,0.1
c08_s07_cov100_seed00000000_xarm_nt2,tiered,fast_gate,8,7,2,0.55,200,181,19,0.905,0.7894736842105263,0.075
c08_s07_cov100_seed00000000_xarm_nt2,flip,fast_gate,8,7,2,1.1,200,0,200,0.0,0.0,0.0
c08_s07_cov100_seed00000001_xarm_nt2,tiered,fast_gate,8,7,2,0.0,200,0,200,0.0,1.0,1.0
c08_s07_cov100_seed00000001_xarm_nt2,tiered,fast_gate,8,7,2,0.1,800,531,269,0.66375,1.0,0.33625
c08_s07_cov100_seed00000001_xarm_nt2,tiered,fast_gate,8,7,2,0.25,200,159,41,0.795,1.0,0.205
c08_s07_cov100_seed00000001_xarm_nt2,tiered,fast_gate,8,7,2,0.4,600,526,74,0.8766666666666667,0.918918918918919,0.11333333333333333
c08_s07_cov100_seed00000001_xarm_nt2,tiered,fast_gate,8,7,2,0.55,200,184,16,0.92,0.6875,0.055
c08_s07_cov100_seed00000001_xarm_nt2,flip,fast_gate,8,7,2,1.1,200,0,200,0.0,0.0,0.0
c08_s07_cov100_seed00000002_xarm_nt2,tiered,fast_gate,8,7,2,0.0,200,0,200,0.0,1.0,1.0
c08_s07_cov100_seed00000002_xarm_nt2,tiered,fast_gate,8,7,2,0.1,600,399,201,0.665,1.0,0.335
c08_s07_cov100_seed00000002_xarm_nt2,tiered,fast_gate,8,7,2,0.25,400,308,92,0.77,1.0,0.23
c08_s07_cov100_seed00000002_xarm_nt2,tiered,fast_gate,8,7,2,0.4,600,524,76,0.8733333333333333,0.9210526315789473,0.11666666666666667
c08_s07_cov100_seed00000002_xarm_nt2,tiered,fast_gate,8,7,2,0.55,200,186,14,0.93,0.7142857142857143,0.05
c08_s07_cov100_seed00000002_xarm_nt2,flip,fast_gate,8,7,2,1.1,200,0,200,0.0,0.0,0.0
c08_s07_cov100_seed00000003_xarm_nt2,tiered,fast_gate,8,7,2,0.0,200,0,200,0.0,1.0,1.0
