base_id,proposal_id,sem_k,status,avar,utility
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,1,ok,0.9323661080441684,1.0725400584301672
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,2,ok,0.8918507842363067,1.1212638007111264
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,3,ok,0.6138665950916217,1.6290184349430947
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,4,ok,1.0698980046144533,0.9346685344649823
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,5,ok,0.6914939280799705,1.446144296272622
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,6,ok,0.964760691595976,1.036526476162424
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,7,ok,1.0567644044200108,0.9462847119163091
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,8,ok,0.47608450655350126,2.1004674301191995
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,9,ok,0.4434573055110941,2.2550085150756023
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,10,ok,1.9156080861149132,0.5220274477062382
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,11,ok,0.918871980429999,1.0882908841469254
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,12,ok,1.6316976832211894,0.6128586258858113
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,13,ok,1.183691471716545,0.8448147375344671
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,14,ok,0.7259437473182293,1.3775172025300655
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,15,ok,2.0422716117122963,0.4896508350138465
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,16,ok,0.8671423393229645,1.1532132092417102
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,17,ok,1.9390104239696397,0.5157269850838396
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,18,ok,0.6348251376926357,1.5752369284471712
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0028_k05,19,ok,1.1947284083918455,0.8370103137884215
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,0,ok,0.8370351494161763,1.1946929596654214
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,1,ok,0.9323661080441684,1.0725400584301672
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,2,ok,0.8918507842363067,1.1212638007111264
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,3,ok,0.6138665950916217,1.6290184349430947
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,4,ok,1.0698980046144533,0.9346685344649823
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,5,ok,0.6914939280799705,1.446144296272622
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,6,ok,0.964760691595976,1.036526476162424
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,7,ok,1.0567644044200108,0.9462847119163091
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,8,ok,0.47608450655350126,2.1004674301191995
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,9,ok,0.4434573055110941,2.2550085150756023
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,10,ok,1.9156080861149132,0.5220274477062382
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,11,ok,0.918871980429999,1.0882908841469254
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,12,ok,1.6316976832211894,0.6128586258858113
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,13,ok,1.183691471716545,0.8448147375344671
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,14,ok,0.7259437473182293,1.3775172025300655
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,15,ok,2.0422716117122963,0.4896508350138465
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,16,ok,0.8671423393229645,1.1532132092417102
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,17,ok,1.9390104239696397,0.5157269850838396
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,18,ok,0.6348251376926357,1.5752369284471712
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0030_k05,19,ok,1.1947284083918455,0.8370103137884215
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,0,ok,0.8370351494161763,1.1946929596654214
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,1,ok,0.9323661080441684,1.0725400584301672
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,2,ok,0.8918507842363067,1.1212638007111264
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,3,ok,0.6138665950916217,1.6290184349430947
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,4,ok,1.0698980046144533,0.9346685344649823
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,5,ok,0.6914939280799705,1.446144296272622
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,6,ok,0.964760691595976,1.036526476162424
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,7,ok,1.0567644044200108,0.9462847119163091
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,8,ok,0.47608450655350126,2.1004674301191995
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,9,ok,0.4434573055110941,2.2550085150756023
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,10,ok,1.9156080861149132,0.5220274477062382
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,11,ok,0.918871980429999,1.0882908841469254
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,12,ok,1.6316976832211894,0.6128586258858113
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,13,ok,1.183691471716545,0.8448147375344671
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,14,ok,0.7259437473182293,1.3775172025300655
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,15,ok,2.0422716117122963,0.4896508350138465
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,16,ok,0.8671423393229645,1.1532132092417102
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,17,ok,1.9390104239696397,0.5157269850838396
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,18,ok,0.6348251376926357,1.5752369284471712
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0031_k05,19,ok,1.1947284083918455,0.8370103137884215
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,0,ok,0.8370351494161763,1.1946929596654214
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,1,ok,0.9323661080441684,1.0725400584301672
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,2,ok,0.8918507842363067,1.1212638007111264
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,3,ok,0.6138665950916217,1.6290184349430947
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,4,ok,1.0698980046144533,0.9346685344649823
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,5,ok,0.6914939280799705,1.446144296272622
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,6,ok,0.964760691595976,1.036526476162424
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,7,ok,1.0567644044200108,0.9462847119163091
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,8,ok,0.47608450655350126,2.1004674301191995
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,9,ok,0.4434573055110941,2.2550085150756023
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,10,ok,1.9156080861149132,0.5220274477062382
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,11,ok,0.918871980429999,1.0882908841469254
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,12,ok,1.6316976832211894,0.6128586258858113
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,13,ok,1.183691471716545,0.8448147375344671
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,14,ok,0.7259437473182293,1.3775172025300655
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,15,ok,2.0422716117122963,0.4896508350138465
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,16,ok,0.8671423393229645,1.1532132092417102
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,17,ok,1.9390104239696397,0.5157269850838396
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,18,ok,0.6348251376926357,1.5752369284471712
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0032_k05,19,ok,1.1947284083918455,0.8370103137884215
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,0,ok,0.8370351494161763,1.1946929596654214
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,1,ok,0.9323661080441684,1.0725400584301672
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,2,ok,0.8918507842363067,1.1212638007111264
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,3,ok,0.6138665950916217,1.6290184349430947
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,4,ok,1.0698980046144533,0.9346685344649823
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,5,ok,0.6914939280799705,1.446144296272622
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,6,ok,0.964760691595976,1.036526476162424
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,7,ok,1.0567644044200108,0.9462847119163091
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,8,ok,0.47608450655350126,2.1004674301191995
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,9,ok,0.4434573055110941,2.2550085150756023
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,10,ok,1.9156080861149132,0.5220274477062382
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,11,ok,0.918871980429999,1.0882908841469254
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,12,ok,1.6316976832211894,0.6128586258858113
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,13,ok,1.183691471716545,0.8448147375344671
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,14,ok,0.7259437473182293,1.3775172025300655
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,15,ok,2.0422716117122963,0.4896508350138465
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,16,ok,0.8671423393229645,1.1532132092417102
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,17,ok,1.9390104239696397,0.5157269850838396
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,18,ok,0.6348251376926357,1.5752369284471712
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0033_k05,19,ok,1.1947284083918455,0.8370103137884215
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,0,ok,0.8370351494161763,1.1946929596654214
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,1,ok,0.9323661080441684,1.0725400584301672
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,2,ok,0.8918507842363067,1.1212638007111264
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,3,ok,0.6138665950916217,1.6290184349430947
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,4,ok,1.0698980046144533,0.9346685344649823
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,5,ok,0.6914939280799705,1.446144296272622
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,6,ok,0.964760691595976,1.036526476162424
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,7,ok,1.0567644044200108,0.9462847119163091
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,8,ok,0.47608450655350126,2.1004674301191995
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,9,ok,0.4434573055110941,2.2550085150756023
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,10,ok,1.9156080861149132,0.5220274477062382
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,11,ok,0.918871980429999,1.0882908841469254
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,12,ok,1.6316976832211894,0.6128586258858113
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,13,ok,1.183691471716545,0.8448147375344671
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,14,ok,0.7259437473182293,1.3775172025300655
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,15,ok,2.0422716117122963,0.4896508350138465
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,16,ok,0.8671423393229645,1.1532132092417102
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,17,ok,1.9390104239696397,0.5157269850838396
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,18,ok,0.6348251376926357,1.5752369284471712
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0035_k06,19,ok,1.1947284083918455,0.8370103137884215
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,0,ok,0.8370351494161763,1.1946929596654214
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,1,ok,0.9323661080441684,1.0725400584301672
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,2,ok,0.8918507842363067,1.1212638007111264
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,3,ok,0.6138665950916217,1.6290184349430947
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,4,ok,1.0698980046144533,0.9346685344649823
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,5,ok,0.6914939280799705,1.446144296272622
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,6,ok,0.964760691595976,1.036526476162424
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,7,ok,1.0567644044200108,0.9462847119163091
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,8,ok,0.47608450655350126,2.1004674301191995
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,9,ok,0.4434573055110941,2.2550085150756023
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,10,ok,1.9156080861149132,0.5220274477062382
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,11,ok,0.918871980429999,1.0882908841469254
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,12,ok,1.6316976832211894,0.6128586258858113
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,13,ok,1.183691471716545,0.8448147375344671
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,14,ok,0.7259437473182293,1.3775172025300655
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,15,ok,2.0422716117122963,0.4896508350138465
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,16,ok,0.8671423393229645,1.1532132092417102
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,17,ok,1.9390104239696397,0.5157269850838396
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,18,ok,0.6348251376926357,1.5752369284471712
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0036_k06,19,ok,1.1947284083918455,0.8370103137884215
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,0,ok,0.8370351494161763,1.1946929596654214
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,1,ok,0.9323661080441684,1.0725400584301672
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,2,ok,0.8918507842363067,1.1212638007111264
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,3,ok,0.6138665950916217,1.6290184349430947
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,4,ok,1.0698980046144533,0.9346685344649823
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,5,ok,0.6914939280799705,1.446144296272622
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,6,ok,0.964760691595976,1.036526476162424
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,7,ok,1.0567644044200108,0.9462847119163091
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,8,ok,0.47608450655350126,2.1004674301191995
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,9,ok,0.4434573055110941,2.2550085150756023
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,10,ok,1.9156080861149132,0.5220274477062382
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,11,ok,0.918871980429999,1.0882908841469254
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,12,ok,1.6316976832211894,0.6128586258858113
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,13,ok,1.183691471716545,0.8448147375344671
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,14,ok,0.7259437473182293,1.3775172025300655
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,15,ok,2.0422716117122963,0.4896508350138465
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,16,ok,0.8671423393229645,1.1532132092417102
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,17,ok,1.9390104239696397,0.5157269850838396
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,18,ok,0.6348251376926357,1.5752369284471712
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0037_k06,19,ok,1.1947284083918455,0.8370103137884215
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0040_k06,0,ok,0.8370351494161763,1.1946929596654214
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0040_k06,1,ok,0.9323661080441684,1.0725400584301672
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0040_k06,2,ok,0.8918507842363067,1.1212638007111264
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0040_k06,3,ok,0.6138665950916217,1.6290184349430947
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0040_k06,4,ok,1.0698980046144533,0.9346685344649823
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0040_k06,5,ok,0.6914939280799705,1.446144296272622
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0040_k06,6,ok,0.964760691595976,1.036526476162424
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0040_k06,7,ok,1.0567644044200108,0.9462847119163091
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0040_k06,8,ok,0.47608450655350126,2.1004674301191995
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0040_k06,9,ok,0.4434573055110941,2.2550085150756023
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0040_k06,10,ok,1.9156080861149132,0.5220274477062382
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0040_k06,11,ok,0.918871980429999,1.0882908841469254
c08_s01_cov100_seed416099593,c08_s01_cov100_seed416099593__p0040_k06,12,ok,1.6316976832211894,0.6128586258858113
