instance_id,generator,generator_params_json,n,seed,knows_fraction,corruption_name,corruption_rate,n_undirected_cpdag,n_k0,x,y,z_size,z,r_val,r_val_method,r_val_seconds,r_val_exact,theta_z,tau_true,beta_top,r0_d,staircase_json,traversal_limit_d,monotone_violation,k_false,realised_error_effect,beta_up_at_kfalse,beta_up_at_kfalse_is_lower_bound,certificate_holds,conservativeness_ratio,staircase_shape,staircase_n_distinct,staircase_total_rise,cost_incremental_seconds,cost_incremental_states,cost_incremental_shells,cost_incremental_radius,cost_bisection_seconds,cost_bisection_states,cost_bisection_shells,cost_bisection_radius,cost_disagreement,cost_greedy_seconds,cost_greedy_states,cost_greedy_radius,cost_greedy_tight,states_saved_subsample,states_saved_below_rval,old_reps_subsample,old_r_eps_json,old_new_disagree_count,old_new_disagree_direction,old_mean_abs_bias_monotone,status,notes,timing_total_seconds,r_eps_0.01,r_eps_0.02,r_eps_0.05,r_eps_0.1,r_eps_0.25,r_eps_0.5,r_eps_1
inst_006642,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",10,20267558,0.7,flip,0.3,6,5,V5,V6,2,V1|V2,1,local_up_fast,0.000319957995088771,True,-1.365808194108622,-1.3658081941086224,0.38485569655488727,1,"[[0, 0.0], [1, 0.28693709992752114], [2, 0.28693709992752114], [3, 0.38485569655488727], [4, 0.38485569655488727], [5, 0.38485569655488727]]",5,False,1,4.440892098500626e-16,0.28693709992752114,False,True,1.5476883608367036e-15,ramp,3,0.38485569655488727,0.000791291007772088,1,1,-1,0.0006702500104438514,1,1,-1,False,0.0058109579840675,15,-1,True,False,-1,False,,-1,,,ok,,0.01990491698961705,1,1,1,1,3,-1,-1
inst_006643,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",10,20267559,0.7,omit,0.3,5,5,V2,V0,2,V1|V3,1,local_up_fast,0.0001924159878399223,True,-1.5152154553089892,-1.5152154553089896,0.7736339060086059,1,"[[0, 0.0], [1, 0.10209937480247788], [2, 0.7736339060086059], [3, 0.7736339060086059], [4, 0.7736339060086059], [5, 0.7736339060086059]]",5,False,0,4.440892098500626e-16,0.0,False,True,nan,ramp,3,0.7736339060086059,0.0006405829917639494,1,1,-1,0.0006204170058481395,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009639041993069,1,1,1,2,2,2,-1
inst_006645,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",10,20267561,1.0,flip,0.15,7,7,V3,V5,2,V1|V9,1,local_up_fast,0.00020933299674652517,True,-2.1678863035715334,-1.8082296323800373,1.48387296069724,1,"[[0, 0.0], [1, 0.35965667119149614], [2, 1.48387296069724], [3, 1.48387296069724], [4, 1.48387296069724], [5, 1.48387296069724], [6, 1.48387296069724], [7, 1.48387296069724]]",7,False,1,0.35965667119149614,0.35965667119149614,False,True,1.0,ramp,3,1.48387296069724,0.001655667001614347,1,1,-1,0.0016385000199079514,1,1,-1,False,0.022314417001325637,28,-1,True,False,-1,False,,-1,,,ok,,0.09149583298130892,1,1,1,1,2,2,-1
inst_006658,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",12,20267574,1.0,flip,0.3,1,1,V04,V03,2,V02|V06,1,local_up_fast,0.0001110419980250299,True,0.4025370216742058,0.40253702167420563,0.44869240968258794,1,"[[0, 0.0], [1, 0.44869240968258794]]",1,False,0,1.6653345369377348e-16,0.0,False,True,nan,step,2,0.44869240968258794,9.83749923761934e-05,1,1,1,9.183399379253387e-05,2,2,1,False,4.308301140554249e-05,1,1,True,False,-1,False,,-1,,,ok,,0.0007222499989438802,1,1,1,1,1,1,1
inst_006736,erdos_renyi,"{""edge_prob"": 0.25}",7,20267652,0.7,none,0.0,3,3,V2,V6,1,V4,1,local_up_fast,8.920798427425325e-05,True,0.856847571996211,0.8568475719962111,0.4404184680067544,1,"[[0, 0.0], [1, 0.4164291039894563], [2, 0.4404184680067544], [3, 0.4404184680067544]]",3,False,0,1.1102230246251565e-16,0.0,False,True,nan,ramp,3,0.4404184680067544,0.00010445801308378577,1,1,-1,0.00010362500324845314,1,1,-1,False,0.0005917499947827309,6,-1,True,True,1,False,,-1,,,ok,,0.001944458024809137,1,1,1,1,1,2,-1
inst_006752,erdos_renyi,"{""edge_prob"": 0.25}",8,20267668,1.0,none,0.0,3,3,V7,V0,2,V2|V3,2,local_up_fast,0.0001591669861227274,True,-1.142865087760567,-1.142865087760567,0.4983861163202693,2,"[[0, 0.0], [1, 0.0], [2, 0.4983861163202693], [3, 0.4983861163202693]]",3,False,0,0.0,0.0,False,True,nan,step,2,0.4983861163202693,4.320900188758969e-05,1,1,-1,4.312500823289156e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.00707966601476,2,2,2,2,2,-1,-1
inst_006765,erdos_renyi,"{""edge_prob"": 0.25}",10,20267681,1.0,flip,0.15,4,4,V8,V3,3,V0|V1|V7,1,local_up_fast,0.00015645800158381462,True,-0.3133451376013147,-0.31334513760131477,1.26423218496203,1,"[[0, 0.0], [1, 0.8032296649575497]]",1,False,1,5.551115123125783e-17,0.8032296649575497,False,True,6.910993661344862e-17,step,2,0.8032296649575497,0.0007164999842643738,4,1,1,0.0015356249932665378,11,3,1,False,0.0004920829960610718,4,1,True,False,-1,False,,-1,,,ok,,0.004096334014320746,1,1,1,1,1,1,1
inst_006770,erdos_renyi,"{""edge_prob"": 0.25}",12,20267686,0.4,flip,0.3,6,6,V00,V01,4,V03|V06|V08|V10,2,local_up_fast,0.000479207985335961,True,0.8577669450105572,0.8577669450105574,0.2909333690325243,2,"[[0, 0.0], [1, 0.0], [2, 0.2909333690325243], [3, 0.2909333690325243], [4, 0.2909333690325243], [5, 0.2909333690325243], [6, 0.2909333690325243]]",6,False,1,2.220446049250313e-16,0.0,False,True,nan,step,2,0.2909333690325243,0.00015504099428653717,1,1,-1,0.0001532500027678907,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009728458011523,2,2,2,2,2,-1,-1
inst_006773,erdos_renyi,"{""edge_prob"": 0.25}",12,20267689,0.7,flip,0.15,2,2,V03,V05,4,V04|V07|V08|V09,1,local_up_fast,0.0001394159917254001,True,-1.7854544133503107,-1.7854544133503099,0.30630791793553325,1,"[[0, 0.0], [1, 0.09200917998797586], [2, 0.30630791793553325]]",2,False,0,8.881784197001252e-16,0.0,False,True,nan,ramp,3,0.30630791793553325,0.00014258298324421048,1,1,-1,0.00013916697935201228,1,1,-1,False,0.0002928749890998006,3,-1,True,False,-1,False,,-1,,,ok,,0.0015978340234141797,1,1,1,2,-1,-1,-1
inst_006774,erdos_renyi,"{""edge_prob"": 0.25}",12,20267690,0.7,flip,0.3,4,4,V07,V03,3,V04|V10|V11,1,local_up_fast,0.00014937500236555934,True,-0.5773765071429163,-1.25978776079774,0.6824112536548249,1,"[[0, 0.0], [1, 0.31559411389803893], [2, 0.6824112536548249]]",2,False,2,0.6824112536548236,0.6824112536548249,False,True,0.999999999999998,ramp,3,0.6824112536548249,0.0015581670159008354,10,2,2,0.0014406670234166086,11,3,2,False,0.000947958993492648,7,2,True,False,-1,False,,-1,,,ok,,0.005920875002630055,1,1,1,1,1,1,2
inst_006786,erdos_renyi,"{""edge_prob"": 0.35}",6,20267702,0.7,flip,0.3,3,2,V4,V0,2,V1|V5,2,local_up_fast,0.00013291698996908963,True,0.9739511740483723,0.9739511740483722,0.38164268454421924,2,"[[0, 0.0], [1, 0.0], [2, 0.38164268454421924]]",2,False,1,1.1102230246251565e-16,0.0,False,True,nan,step,2,0.38164268454421924,4.904100205749273e-05,1,1,-1,4.72499814350158e-05,1,1,-1,False,0.00012599999899975955,3,-1,True,False,-1,False,,-1,,,ok,,0.0006742500117979944,2,2,2,2,2,-1,-1
inst_006806,erdos_renyi,"{""edge_prob"": 0.35}",8,20267722,0.4,flip,0.3,4,4,V5,V1,2,V2|V4,2,local_up_fast,0.00021533400285989046,True,0.7304952887077159,0.730495288707716,0.5959967019060518,2,"[[0, 0.0], [1, 0.0], [2, 0.13449858680166427], [3, 0.5959967019060518], [4, 0.5959967019060518]]",4,False,1,1.1102230246251565e-16,0.0,False,True,nan,ramp,3,0.5959967019060518,0.00018133301637135446,1,1,-1,0.00017545901937410235,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.007769374991767,2,2,2,2,3,3,-1
inst_006808,erdos_renyi,"{""edge_prob"": 0.35}",8,20267724,0.7,none,0.0,3,3,V6,V7,1,V0,1,local_up_fast,0.00012512499233707786,True,1.1959702787147262,1.1959702787147264,1.0343485249361746,1,"[[0, 0.0], [1, 0.4792323201461617], [2, 1.0343485249361746], [3, 1.0343485249361746]]",3,False,0,2.220446049250313e-16,0.0,False,True,nan,ramp,3,1.0343485249361746,0.00031612502061761916,1,1,-1,0.00031704100547358394,1,1,-1,False,0.0010042499925475568,6,-1,True,True,1,False,,-1,,,ok,,0.0038543749833479524,1,1,1,1,1,2,-1
inst_006820,erdos_renyi,"{""edge_prob"": 0.35}",10,20267736,0.7,none,0.0,3,2,V2,V3,1,V6,2,local_up_fast,0.00022820799495093524,True,-0.7595516377353326,-0.7595516377353327,0.3270160718795596,2,"[[0, 0.0], [1, 0.0], [2, 0.3270160718795596]]",2,False,0,1.1102230246251565e-16,0.0,False,True,nan,step,2,0.3270160718795596,7.04169797245413e-05,1,1,-1,7.004098733887076e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.007839375000913,2,2,2,2,2,-1,-1
inst_006825,erdos_renyi,"{""edge_prob"": 0.35}",10,20267741,1.0,flip,0.15,2,2,V2,V8,3,V3|V4|V9,1,local_up_fast,0.00011337499017827213,True,0.6852909046981305,0.6852909046981304,0.8523721787785418,1,"[[0, 0.0], [1, 0.8523721787785418]]",1,False,0,1.1102230246251565e-16,0.0,False,True,nan,step,2,0.8523721787785418,0.0001514590112492442,2,1,1,0.0001442909997422248,3,2,1,False,0.00010029200348071754,2,1,True,False,-1,False,,-1,,,ok,,0.0009425419848412275,1,1,1,1,1,1,1
inst_006833,erdos_renyi,"{""edge_prob"": 0.35}",12,20267749,0.7,flip,0.15,5,5,V08,V02,2,V00|V06,1,local_up_fast,0.00020695797866210341,True,-0.8616076058812737,-0.8616076058812739,1.1878010014834532,1,"[[0, 0.0], [1, 0.663292242251194], [2, 1.1878010014834532]]",2,False,1,2.220446049250313e-16,0.663292242251194,False,True,3.347613476850243e-16,ramp,3,1.1878010014834532,0.005069792008725926,13,2,2,0.009186042007058859,24,4,2,False,0.004914082994218916,14,4,False,False,-1,False,,-1,,,ok,,0.02530745801050216,1,1,1,1,1,1,2
inst_006843,erdos_renyi,"{""edge_prob"": 0.5}",6,20267759,0.4,omit,0.3,2,1,V3,V4,2,V0|V2,1,local_up_fast,6.237500929273665e-05,True,-0.6257030883530132,-0.6257030883530132,0.15261933784201465,1,"[[0, 0.0], [1, 0.15261933784201465]]",1,False,0,0.0,0.0,False,True,nan,step,2,0.15261933784201465,3.574998117983341e-05,1,1,-1,4.358298610895872e-05,1,1,-1,False,3.679099609144032e-05,1,-1,True,False,-1,False,,-1,,,ok,,0.00043366700992919505,1,1,1,1,-1,-1,-1
inst_006856,erdos_renyi,"{""edge_prob"": 0.5}",7,20267772,0.7,none,0.0,1,1,V6,V5,3,V0|V2|V4,1,local_up_fast,7.808298687450588e-05,True,-0.6552536846042383,-0.6552536846042384,0.12847084319718138,1,"[[0, 0.0], [1, 0.12847084319718138]]",1,False,0,1.1102230246251565e-16,0.0,False,True,nan,step,2,0.12847084319718138,3.374999505467713e-05,1,1,-1,3.274998744018376e-05,1,1,-1,False,3.3249991247430444e-05,1,-1,True,False,-1,False,,-1,,,ok,,0.00045458399108611047,1,1,1,1,-1,-1,-1
inst_006859,erdos_renyi,"{""edge_prob"": 0.5}",7,20267775,0.7,omit,0.3,4,2,V3,V1,3,V2|V5|V6,1,local_up_fast,0.00010816700523719192,True,0.435363856339958,0.43536385633995683,0.435363856339958,1,"[[0, 0.0], [1, 0.435363856339958], [2, 0.435363856339958]]",2,False,0,1.1657341758564144e-15,0.0,False,True,nan,step,2,0.435363856339958,4.129199078306556e-05,1,1,-1,4.099999205209315e-05,1,1,-1,False,0.00015795798390172422,3,-1,True,False,-1,False,,-1,,,ok,,0.000754708016756922,1,1,1,1,1,1,-1
inst_006861,erdos_renyi,"{""edge_prob"": 0.5}",7,20267777,1.0,flip,0.15,4,4,V3,V0,3,V2|V4|V6,1,local_up_fast,0.00012850001803599298,True,-1.5872265992036758,-1.698532517248411,0.11130591804473511,1,"[[0, 0.0], [1, 0.11130591804473511], [2, 0.11130591804473511], [3, 0.11130591804473511], [4, 0.11130591804473511]]",4,False,1,0.11130591804473511,0.11130591804473511,False,True,1.0,step,2,0.11130591804473511,4.491599975153804e-05,1,1,-1,4.0916987927630544e-05,1,1,-1,False,0.0009478330030106008,10,-1,True,False,-1,False,,-1,,,ok,,0.002746749989455566,1,1,1,-1,-1,-1,-1
inst_006863,erdos_renyi,"{""edge_prob"": 0.5}",7,20267779,1.0,omit,0.3,5,4,V5,V3,1,V6,1,local_up_fast,0.00014183297753334045,True,0.5520635718594118,0.5520635718594118,0.7730070885534173,1,"[[0, 0.0], [1, 0.7730070885534173]]",1,False,0,0.0,0.0,False,True,nan,step,2,0.7730070885534173,0.001011292013572529,3,1,1,0.002140917000360787,9,3,1,False,0.0006309169984888285,4,1,True,True,1,False,,-1,,,ok,,0.005639375012833625,1,1,1,1,1,1,1
inst_006868,erdos_renyi,"{""edge_prob"": 0.5}",8,20267784,0.7,none,0.0,7,6,V3,V6,4,V0|V1|V4|V5,2,local_up_fast,0.0005777920014224946,True,1.4654223096054777,1.46542230960548,0.12077943062725893,2,"[[0, 0.0], [1, 0.0], [2, 0.12077943062725893], [3, 0.12077943062725893], [4, 0.12077943062725893], [5, 0.12077943062725893], [6, 0.12077943062725893]]",6,False,0,2.220446049250313e-15,0.0,False,True,nan,step,2,0.12077943062725893,0.00014420802472159266,1,1,-1,0.00014583399752154946,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.008073750010226,2,2,2,-1,-1,-1,-1
inst_006873,erdos_renyi,"{""edge_prob"": 0.5}",8,20267789,1.0,flip,0.15,3,3,V5,V4,2,V1|V2,1,local_up_fast,0.00010737500269897282,True,0.5047161470272067,0.5047161470272067,0.4218496830272344,1,"[[0, 0.0], [1, 0.4218496830272344], [2, 0.4218496830272344], [3, 0.4218496830272344]]",3,False,0,0.0,0.0,False,True,nan,step,2,0.4218496830272344,6.249998114071786e-05,1,1,-1,5.904200952500105e-05,1,1,-1,False,0.000440875010099262,6,-1,True,False,-1,False,,-1,,,ok,,0.0015550419921055436,1,1,1,1,1,1,-1
inst_006882,erdos_renyi,"{""edge_prob"": 0.5}",10,20267798,0.7,flip,0.3,3,3,V0,V3,1,V2,1,local_up_fast,0.0001642499992158264,True,1.2532047072493433,-0.03145687011368164,1.2846615773630248,1,"[[0, 0.0], [1, 1.2846615773630248]]",1,False,1,1.284661577363025,1.2846615773630248,False,True,1.0000000000000002,step,2,1.2846615773630248,0.00043050001841038465,2,1,1,0.0008157090051099658,6,3,1,False,0.00040145800448954105,3,1,True,False,-1,False,,-1,,,ok,,0.002588583010947332,1,1,1,1,1,1,1
inst_006889,erdos_renyi,"{""edge_prob"": 0.5}",12,20267805,0.4,flip,0.15,5,5,V08,V00,2,V03|V10,2,local_up_fast,0.0008292909769807011,True,-2.4700264255771556,-2.470026425577156,2.5003464674031473,2,"[[0, 0.0], [1, 0.0], [2, 0.6592511657063969], [3, 2.5003464674031473]]",3,False,0,4.440892098500626e-16,0.0,False,True,nan,ramp,3,2.5003464674031473,0.005242749990429729,16,2,3,0.005252874980214983,17,3,3,False,0.0035540419921744615,12,3,True,False,-1,False,,-1,,,ok,,0.02099329201155342,2,2,2,2,2,3,3
inst_006891,erdos_renyi,"{""edge_prob"": 0.5}",12,20267807,0.4,omit,0.3,3,1,V02,V07,4,V04|V09|V10|V11,1,local_up_fast,0.00022266697487793863,True,-0.21789727402652156,-0.2178972740265216,0.6419859797343835,1,"[[0, 0.0], [1, 0.6419859797343835]]",1,False,0,2.7755575615628914e-17,0.0,False,True,nan,step,2,0.6419859797343835,0.00023433301248587668,1,1,1,0.00022187500144355,2,2,1,False,0.00011816600454039872,1,1,True,False,-1,False,,-1,,,ok,,0.0014662919857073575,1,1,1,1,1,1,1
inst_006897,erdos_renyi,"{""edge_prob"": 0.5}",12,20267813,1.0,flip,0.15,4,4,V03,V05,3,V07|V09|V10,1,local_up_fast,0.0002803750103339553,True,3.3938412209050255,3.393841220905026,1.8759333614437979,1,"[[0, 0.0], [1, 0.22842695484789122], [2, 1.8759333614437979], [3, 1.8759333614437979], [4, 1.8759333614437979]]",4,False,1,4.440892098500626e-16,0.22842695484789122,False,True,1.944119117403549e-15,ramp,3,1.8759333614437979,0.00036987499333918095,1,1,-1,0.0003410839999560267,1,1,-1,False,0.003029500017873943,10,-1,True,False,-1,False,,-1,,,ok,,0.009261208004318178,1,1,1,2,2,2,-1
inst_006967,scale_free,"{""m_attach"": 2}",6,20267883,0.7,omit,0.3,2,1,V3,V4,3,V0|V1|V5,1,local_up_fast,7.112498860806227e-05,True,-0.7138354191914461,-0.7138354191914459,0.39909097465788956,1,"[[0, 0.0], [1, 0.39909097465788956]]",1,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.39909097465788956,3.825000021606684e-05,1,1,-1,3.7582998629659414e-05,1,1,-1,False,3.7291989428922534e-05,1,-1,True,False,-1,False,,-1,,,ok,,0.00045683400821872056,1,1,1,1,1,1,-1
inst_006969,scale_free,"{""m_attach"": 2}",6,20267885,1.0,flip,0.15,3,3,V0,V5,1,V4,2,local_up_fast,0.00016391600365750492,True,-0.4646046900283645,-0.4646046900283646,0.2565317675236008,2,"[[0, 0.0], [1, 0.0], [2, 0.2565317675236008], [3, 0.2565317675236008]]",3,False,0,5.551115123125783e-17,0.0,False,True,nan,step,2,0.2565317675236008,5.1708018872886896e-05,1,1,-1,5.3625000873580575e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009704500000225,2,2,2,2,2,2,-1
inst_006971,scale_free,"{""m_attach"": 2}",6,20267887,1.0,omit,0.3,3,3,V0,V3,1,V1,1,local_up_fast,0.00011829202412627637,True,-1.1701723058583882,-1.1701723058583882,0.34429727804375476,1,"[[0, 0.0], [1, 0.34429727804375476], [2, 0.34429727804375476], [3, 0.34429727804375476]]",3,False,0,0.0,0.0,False,True,nan,step,2,0.34429727804375476,0.00010366700007580221,1,1,-1,0.00010125001426786184,1,1,-1,False,0.0005186249909456819,6,-1,True,False,-1,False,,-1,,,ok,,0.0018305830017197877,1,1,1,1,1,-1,-1
inst_006987,scale_free,"{""m_attach"": 2}",8,20267903,0.4,omit,0.3,2,2,V4,V2,4,V0|V1|V3|V5,2,local_up_fast,0.0001396249863319099,True,-1.1142900769081427,-1.1142900769081427,0.9858834748196068,2,"[[0, 0.0], [1, 0.0], [2, 0.9858834748196068]]",2,False,0,0.0,0.0,False,True,nan,step,2,0.9858834748196068,4.4208980398252606e-05,1,1,-1,4.354197881184518e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.008366499998374,2,2,2,2,2,2,-1
inst_006998,scale_free,"{""m_attach"": 2}",10,20267914,0.4,flip,0.3,5,5,V7,V0,3,V2|V3|V5,2,local_up_fast,0.00043924999772571027,True,1.1715732596692634,1.1715732596692634,1.2560445254391808,2,"[[0, 0.0], [1, 0.0], [2, 0.08447126576991848], [3, 1.2560445254391808]]",3,False,1,0.0,0.0,False,True,nan,ramp,3,1.2560445254391808,0.0030813339981250465,12,2,3,0.0030614160059485584,13,3,3,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.00668374999077,2,2,2,3,3,3,3
inst_007004,scale_free,"{""m_attach"": 2}",10,20267920,1.0,none,0.0,3,3,V5,V9,3,V3|V4|V8,1,local_up_fast,0.00013849997776560485,True,-0.2635755898819802,-0.26357558988198015,0.24894625754454297,1,"[[0, 0.0], [1, 0.09432847169592232], [2, 0.24894625754454297], [3, 0.24894625754454297]]",3,False,0,5.551115123125783e-17,0.0,False,True,nan,ramp,3,0.24894625754454297,0.00016566700651310384,1,1,-1,0.000161083007697016,1,1,-1,False,0.0007205409929156303,6,-1,True,False,-1,False,,-1,,,ok,,0.0026139170222450048,1,1,1,1,1,2,-1
inst_007012,scale_free,"{""m_attach"": 2}",12,20267928,0.7,none,0.0,7,7,V10,V11,3,V01|V03|V06,2,local_up_fast,0.0007855420117266476,True,-1.2384691716684153,-1.238469171668415,0.41754025678285944,2,"[[0, 0.0], [1, 0.0], [2, 0.41754025678285944], [3, 0.41754025678285944], [4, 0.41754025678285944], [5, 0.41754025678285944], [6, 0.41754025678285944], [7, 0.41754025678285944]]",7,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.41754025678285944,0.0005433750047814101,1,1,-1,0.0005392500024754554,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.008607625000877,2,2,2,2,2,-1,-1
inst_007026,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",6,20267942,0.7,flip,0.3,5,4,V2,V3,1,V1,1,local_up_fast,0.00012266699923202395,True,-0.7033019417200711,-0.7033019417200712,0.163346147038814,1,"[[0, 0.0], [1, 0.163346147038814], [2, 0.163346147038814], [3, 0.163346147038814], [4, 0.163346147038814]]",4,False,1,1.1102230246251565e-16,0.163346147038814,False,True,6.796750610599633e-16,step,2,0.163346147038814,6.841699359938502e-05,1,1,-1,6.550000398419797e-05,1,1,-1,False,0.0010853749990928918,10,-1,True,False,-1,False,,-1,,,ok,,0.0031230000022333115,1,1,1,1,-1,-1,-1
inst_007048,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",8,20267964,0.7,none,0.0,1,1,V5,V4,2,V2|V3,1,local_up_fast,6.454100366681814e-05,True,1.1003160461634098,1.1003160461634103,0.04520040351554644,1,"[[0, 0.0], [1, 0.04520040351554644]]",1,False,0,4.440892098500626e-16,0.0,False,True,nan,step,2,0.04520040351554644,3.137500607408583e-05,1,1,-1,3.037499845959246e-05,1,1,-1,False,3.137500607408583e-05,1,-1,True,False,-1,False,,-1,,,ok,,0.00045154200051911175,1,1,-1,-1,-1,-1,-1
inst_007049,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",8,20267965,0.7,flip,0.15,5,5,V4,V5,2,V1|V3,2,local_up_fast,0.00029779100441373885,True,0.8557920460089226,0.8557920460089226,0.17471655340325232,2,"[[0, 0.0], [1, 0.0], [2, 0.17471655340325232], [3, 0.17471655340325232], [4, 0.17471655340325232], [5, 0.17471655340325232]]",5,False,1,0.0,0.0,False,True,nan,step,2,0.17471655340325232,0.0001857499883044511,1,1,-1,0.00018020797870121896,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.00884016699274,2,2,2,2,-1,-1,-1
inst_007050,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",8,20267966,0.7,flip,0.3,5,5,V4,V3,3,V1|V5|V6,1,local_up_fast,0.00016850000247359276,True,-1.464387972005602,-1.4643879720056014,0.14979509719628847,1,"[[0, 0.0], [1, 0.14979509719628847], [2, 0.14979509719628847], [3, 0.14979509719628847], [4, 0.14979509719628847], [5, 0.14979509719628847]]",5,False,1,4.440892098500626e-16,0.14979509719628847,False,True,2.9646444921233777e-15,step,2,0.14979509719628847,0.0002606670022942126,1,1,-1,0.000252999976510182,1,1,-1,False,0.004155499977059662,15,-1,True,False,-1,False,,-1,,,ok,,0.012028416997054592,1,1,1,1,-1,-1,-1
inst_007052,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",8,20267968,1.0,none,0.0,7,7,V0,V6,1,V1,2,local_up_fast,0.0004362500039860606,True,1.0380622750061077,1.0380622750061075,1.2443064900248975,2,"[[0, 0.0], [1, 0.0], [2, 0.26349345643887756], [3, 1.2443064900248975]]",3,False,0,2.220446049250313e-16,0.0,False,True,nan,ramp,3,1.2443064900248975,0.01303504197858274,45,2,3,0.023955332988407463,80,4,3,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.00923095899634,2,2,2,2,2,3,3
inst_007064,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",10,20267980,1.0,none,0.0,3,3,V3,V9,3,V0|V1|V7,1,local_up_fast,0.0001549159933347255,True,-1.2505809312278955,-1.2505809312278955,0.7246907256975894,1,"[[0, 0.0], [1, 0.7246907256975894], [2, 0.7246907256975894], [3, 0.7246907256975894]]",3,False,0,0.0,0.0,False,True,nan,step,2,0.7246907256975894,0.0001569580053910613,1,1,-1,0.0001533330068923533,1,1,-1,False,0.0007123750110622495,6,-1,True,False,-1,False,,-1,,,ok,,0.0026498339721001685,1,1,1,1,1,1,-1
inst_007077,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",12,20267993,1.0,flip,0.15,5,5,V02,V08,4,V01|V04|V06|V10,1,local_up_fast,0.00021991701214574277,True,-0.6625621296764727,-0.6625621296764725,0.7447851876541436,1,"[[0, 0.0], [1, 0.7447851876541436]]",1,False,1,1.1102230246251565e-16,0.7447851876541436,False,True,1.4906620634092304e-16,step,2,0.7447851876541436,0.0012260829971637577,5,1,1,0.005019500007620081,26,4,1,False,0.0010248750040773302,5,1,True,False,-1,False,,-1,,,ok,,0.009146041993517429,1,1,1,1,1,1,1
inst_007149,erdos_renyi,"{""edge_prob"": 0.25}",6,20268065,1.0,flip,0.15,2,2,V4,V3,2,V1|V2,2,local_up_fast,0.00010554099571891129,True,0.6513790827027081,0.6513790827027083,0.37786826854198463,2,"[[0, 0.0], [1, 0.0], [2, 0.37786826854198463]]",2,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.37786826854198463,3.604197991080582e-05,1,1,-1,3.366702003404498e-05,1,1,-1,False,0.00010170901077799499,3,-1,True,False,-1,False,,-1,,,ok,,0.000601625011768192,2,2,2,2,2,2,-1
