n,cpdag,n_undirected,space_size,g0,x,y,z,r_bfs,r_fast,agree,bfs_seconds,fast_seconds,fast_elements_visited,fast_closures,fast_validity_checks
4,V0-V1 V0-V2 V1-V2 V2-V3,4,32,V1->V0 V2->V0 V2->V1 V2->V3,V1,V0,V2,1,1,True,3.2041999999954385e-05,0.00012641700000015632,1,4,3
4,V0-V1 V0-V2 V1-V2 V2-V3,4,32,V1->V0 V2->V0 V2->V1 V2->V3,V2,V0,,1,1,True,4.9208999999938996e-05,0.00012679100000001498,1,4,3
4,V0-V1 V0-V2 V1-V2 V2-V3,4,32,V1->V0 V2->V0 V2->V1 V2->V3,V2,V1,,1,1,True,4.558299999990467e-05,0.00012308400000016206,1,4,3
4,V0-V1 V0-V2 V1-V2 V2-V3,4,32,V1->V0 V2->V0 V2->V1 V2->V3,V2,V3,,1,1,True,8.14579999999232e-05,0.00011337499999997114,1,4,2
4,V0-V1 V0-V2 V1-V2 V2-V3,4,32,V1->V0 V2->V0 V2->V1 V3->V2,V1,V0,V2,1,1,True,3.9375000000063665e-05,0.00011983299999984709,1,4,3
4,V0-V1 V0-V2 V1-V2 V2-V3,4,32,V1->V0 V2->V0 V2->V1 V3->V2,V2,V0,,2,2,True,5.52920000000956e-05,0.0002386659999999985,2,7,4
4,V0-V1 V0-V2 V1-V2 V2-V3,4,32,V1->V0 V2->V0 V2->V1 V3->V2,V2,V1,,2,2,True,5.2834000000112624e-05,0.00023166599999990822,2,7,4
4,V0-V1 V0-V2 V1-V2 V2-V3,4,32,V1->V0 V2->V0 V2->V1 V3->V2,V3,V0,,1,1,True,4.341600000001833e-05,0.0001011669999999576,1,4,2
4,V0-V1 V0-V2 V1-V2 V2-V3,4,32,V1->V0 V2->V0 V2->V1 V3->V2,V3,V1,,1,1,True,3.9875000000133554e-05,9.899999999984921e-05,1,4,2
4,V0-V1 V0-V2 V1-V2 V2-V3,4,32,V1->V0 V2->V0 V2->V1 V3->V2,V3,V2,,1,1,True,3.87079999999429e-05,9.63750000000374e-05,1,4,2
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V0-V1 V1-V3,V0,V2,,1,1,True,2.8458999999925183e-05,9.720799999990426e-05,1,1,2
4,V0-V1 V0-V2 V1-V3,3,10,V1->V3 V0-V1 V0-V2,V1,V3,,1,1,True,3.8583999999897145e-05,0.0001062910000000361,1,1,2
4,V0-V1 V0-V2 V1-V3,3,10,V0->V1 V1->V3 V0-V2,V0,V1,,1,1,True,4.220900000007077e-05,8.824999999990091e-05,1,2,2
4,V0-V1 V0-V2 V1-V3,3,10,V0->V1 V1->V3 V0-V2,V0,V3,,1,1,True,4.691699999992416e-05,9.045800000007098e-05,1,2,2
4,V0-V1 V0-V2 V1-V3,3,10,V0->V1 V1->V3 V0-V2,V1,V3,,2,2,True,6.170800000004917e-05,0.00017641699999981775,2,3,3
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V0 V1-V3,V0,V2,,2,2,True,5.054199999987574e-05,0.00016854100000007755,2,3,3
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V0 V1-V3,V1,V0,,1,1,True,2.250000000003638e-05,7.749999999995261e-05,1,2,2
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V0 V1-V3,V1,V2,,1,1,True,2.524999999997668e-05,7.812499999992895e-05,1,2,2
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V3 V0-V1,V0,V2,,1,1,True,4.6875000000001776e-05,0.0001185840000001992,1,2,3
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V3 V0-V1,V1,V3,,1,1,True,4.733400000000998e-05,0.00010600000000016152,1,2,2
4,V0-V1 V0-V2 V1-V3,3,10,V0->V1 V0->V2 V1->V3,V0,V1,,1,1,True,7.337499999993113e-05,0.00010266699999994522,1,3,3
4,V0-V1 V0-V2 V1-V3,3,10,V0->V1 V0->V2 V1->V3,V0,V2,,1,1,True,5.083299999997237e-05,8.083299999994686e-05,1,3,2
4,V0-V1 V0-V2 V1-V3,3,10,V0->V1 V0->V2 V1->V3,V0,V3,,1,1,True,7.279100000001648e-05,0.00010145900000013697,1,3,3
4,V0-V1 V0-V2 V1-V3,3,10,V0->V1 V0->V2 V1->V3,V1,V3,,2,2,True,6.358299999997818e-05,0.00026295900000006256,3,7,5
4,V0-V1 V0-V2 V1-V3,3,10,V0->V1 V1->V3 V2->V0,V0,V1,,2,2,True,4.662499999996683e-05,0.00014562500000003809,2,5,3
4,V0-V1 V0-V2 V1-V3,3,10,V0->V1 V1->V3 V2->V0,V0,V3,,2,2,True,5.199999999994098e-05,0.00014579200000008896,2,5,3
4,V0-V1 V0-V2 V1-V3,3,10,V0->V1 V1->V3 V2->V0,V1,V3,,3,3,True,5.975000000013608e-05,0.00024241699999993926,3,6,4
4,V0-V1 V0-V2 V1-V3,3,10,V0->V1 V1->V3 V2->V0,V2,V0,,1,1,True,2.1667000000169523e-05,6.441599999984504e-05,1,3,2
4,V0-V1 V0-V2 V1-V3,3,10,V0->V1 V1->V3 V2->V0,V2,V1,,1,1,True,2.533400000004349e-05,7.304099999982938e-05,1,3,2
4,V0-V1 V0-V2 V1-V3,3,10,V0->V1 V1->V3 V2->V0,V2,V3,,1,1,True,2.829200000009635e-05,6.745799999996471e-05,1,3,2
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V0 V1->V3,V0,V2,,2,2,True,6.454199999983423e-05,0.0002594160000000123,3,7,5
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V0 V1->V3,V1,V0,,1,1,True,3.220900000000526e-05,8.608300000001456e-05,1,3,3
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V0 V1->V3,V1,V2,,1,1,True,3.579200000003446e-05,8.737500000011167e-05,1,3,3
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V0 V1->V3,V1,V3,,1,1,True,5.0125000000011966e-05,7.837499999996389e-05,1,3,2
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V0 V3->V1,V0,V2,,3,3,True,4.929100000006237e-05,0.00023258399999992463,3,6,4
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V0 V3->V1,V1,V0,,2,2,True,2.737499999994064e-05,0.00013408300000006257,2,5,3
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V0 V3->V1,V1,V2,,2,2,True,3.0374999999915886e-05,0.0001342909999999531,2,5,3
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V0 V3->V1,V3,V0,,1,1,True,2.5541999999934006e-05,6.716700000009013e-05,1,3,2
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V0 V3->V1,V3,V1,,1,1,True,2.3416999999970045e-05,6.466599999987999e-05,1,3,2
4,V0-V1 V0-V2 V1-V3,3,10,V0->V2 V1->V0 V3->V1,V3,V2,,1,1,True,2.8041999999839362e-05,6.845800000010449e-05,1,3,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V0-V2 V2-V3,V0,V1,,1,1,True,3.966599999993825e-05,0.00010883400000016863,1,1,2
4,V0-V1 V0-V2 V2-V3,3,10,V2->V3 V0-V1 V0-V2,V2,V3,,1,1,True,3.32080000000623e-05,0.00010120799999979724,1,1,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V0 V2-V3,V0,V1,,2,2,True,6.170899999990986e-05,0.00017937500000009265,2,3,3
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V0 V2-V3,V2,V0,,1,1,True,2.2791999999993706e-05,7.829100000011913e-05,1,2,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V0 V2-V3,V2,V1,,1,1,True,2.524999999997668e-05,7.9667000000061e-05,1,2,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V3 V0-V2,V0,V1,,1,1,True,6.429200000002133e-05,0.00013620800000002653,1,2,3
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V3 V0-V2,V2,V3,,1,1,True,4.137499999989913e-05,0.00011554200000007953,1,2,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V2 V2->V3 V0-V1,V0,V2,,1,1,True,3.174999999999706e-05,8.13340000000995e-05,1,2,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V2 V2->V3 V0-V1,V0,V3,,1,1,True,3.500000000000725e-05,8.699999999994823e-05,1,2,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V2 V2->V3 V0-V1,V2,V3,,2,2,True,5.520900000011153e-05,0.000172000000000061,2,3,3
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V0->V2 V2->V3,V0,V1,,1,1,True,7.791700000003843e-05,9.495800000003385e-05,1,3,3
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V0->V2 V2->V3,V0,V2,,1,1,True,3.525000000004219e-05,7.99160000000132e-05,1,3,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V0->V2 V2->V3,V0,V3,,1,1,True,4.062500000001634e-05,8.208299999989954e-05,1,3,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V0->V2 V2->V3,V2,V3,,2,2,True,5.725000000000868e-05,0.00018937499999993612,2,5,4
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V0 V2->V3,V0,V1,,2,2,True,8.625000000006544e-05,0.0002759169999999589,3,7,5
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V0 V2->V3,V2,V0,,1,1,True,3.2875000000043286e-05,9.141699999992703e-05,1,3,3
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V0 V2->V3,V2,V1,,1,1,True,3.741600000006784e-05,9.095900000000157e-05,1,3,3
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V0 V2->V3,V2,V3,,1,1,True,4.595899999992881e-05,8.374999999993804e-05,1,3,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V0 V3->V2,V0,V1,,3,3,True,6.275000000011133e-05,0.0002415000000000056,3,6,4
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V0 V3->V2,V2,V0,,2,2,True,2.7915999999850172e-05,0.00013670899999995711,2,5,3
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V0 V3->V2,V2,V1,,2,2,True,3.1416999999978046e-05,0.00013958299999994317,2,5,3
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V0 V3->V2,V3,V0,,1,1,True,2.6208000000194076e-05,6.783299999990611e-05,1,3,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V0 V3->V2,V3,V1,,1,1,True,2.9041000000118444e-05,7.091699999994816e-05,1,3,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V1 V2->V0 V3->V2,V3,V2,,1,1,True,2.450000000009389e-05,6.570900000002489e-05,1,3,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V2 V1->V0 V2->V3,V0,V2,,2,2,True,3.7832999999931616e-05,0.00014300000000000423,2,5,3
4,V0-V1 V0-V2 V2-V3,3,10,V0->V2 V1->V0 V2->V3,V0,V3,,2,2,True,4.4874999999944265e-05,0.00014854099999994652,2,5,3
4,V0-V1 V0-V2 V2-V3,3,10,V0->V2 V1->V0 V2->V3,V1,V0,,1,1,True,2.241599999996957e-05,6.737499999998064e-05,1,3,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V2 V1->V0 V2->V3,V1,V2,,1,1,True,2.6208999999832727e-05,6.866599999999501e-05,1,3,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V2 V1->V0 V2->V3,V1,V3,,1,1,True,2.8708999999960128e-05,6.883300000004589e-05,1,3,2
4,V0-V1 V0-V2 V2-V3,3,10,V0->V2 V1->V0 V2->V3,V2,V3,,3,3,True,5.699999999997374e-05,0.00023458300000012144,3,6,4
4,V0-V1 V0-V3,2,6,V0-V1 V0-V3,V0,V2,,-1,-1,True,4.6957999999985844e-05,1.6667000000136767e-05,1,0,1
4,V0-V1 V0-V3,2,6,V0-V1 V0-V3,V1,V2,,-1,-1,True,5.0791999999910686e-05,1.7375000000097174e-05,1,0,1
4,V0-V1 V0-V3,2,6,V0-V1 V0-V3,V2,V0,,-1,-1,True,4.491700000008869e-05,1.55410000000078e-05,1,0,1
4,V0-V1 V0-V3,2,6,V0-V1 V0-V3,V2,V1,,-1,-1,True,4.670900000003364e-05,1.6000000000016e-05,1,0,1
4,V0-V1 V0-V3,2,6,V0-V1 V0-V3,V2,V3,,-1,-1,True,4.683299999985735e-05,1.587500000010955e-05,1,0,1
4,V0-V1 V0-V3,2,6,V0-V1 V0-V3,V3,V2,,-1,-1,True,4.9709000000008885e-05,1.670799999997641e-05,1,0,1
4,V0-V1 V0-V3,2,6,V0->V1 V0-V3,V0,V1,,1,1,True,2.366700000000499e-05,6.525000000001668e-05,1,1,2
4,V0-V1 V0-V3,2,6,V0->V1 V0-V3,V0,V2,,-1,-1,True,4.516699999990159e-05,6.383300000001313e-05,2,1,2
4,V0-V1 V0-V3,2,6,V0->V1 V0-V3,V1,V2,,-1,-1,True,5.0417000000191337e-05,6.574999999986453e-05,2,1,2
4,V0-V1 V0-V3,2,6,V0->V1 V0-V3,V2,V0,,-1,-1,True,4.454100000006456e-05,6.179200000011598e-05,2,1,2
4,V0-V1 V0-V3,2,6,V0->V1 V0-V3,V2,V1,,-1,-1,True,4.691699999992416e-05,6.349999999999412e-05,2,1,2
4,V0-V1 V0-V3,2,6,V0->V1 V0-V3,V2,V3,,-1,-1,True,4.7708999999951374e-05,6.279100000017301e-05,2,1,2
4,V0-V1 V0-V3,2,6,V0->V1 V0-V3,V3,V2,,-1,-1,True,4.991700000012145e-05,6.420799999995452e-05,2,1,2
4,V0-V1 V0-V3,2,6,V0->V3 V0-V1,V0,V2,,-1,-1,True,4.591600000014573e-05,6.287500000001778e-05,2,1,2
4,V0-V1 V0-V3,2,6,V0->V3 V0-V1,V0,V3,,1,1,True,1.8333000000092525e-05,5.616699999988484e-05,1,1,2
4,V0-V1 V0-V3,2,6,V0->V3 V0-V1,V1,V2,,-1,-1,True,5.162499999999959e-05,9.604200000001839e-05,2,1,2
4,V0-V1 V0-V3,2,6,V0->V3 V0-V1,V2,V0,,-1,-1,True,4.9165999999933874e-05,6.858400000009368e-05,2,1,2
4,V0-V1 V0-V3,2,6,V0->V3 V0-V1,V2,V1,,-1,-1,True,4.887500000005929e-05,6.612500000002797e-05,2,1,2
4,V0-V1 V0-V3,2,6,V0->V3 V0-V1,V2,V3,,-1,-1,True,5.36250000000571e-05,6.616600000008965e-05,2,1,2
4,V0-V1 V0-V3,2,6,V0->V3 V0-V1,V3,V2,,-1,-1,True,5.108300000000732e-05,6.833399999983669e-05,2,1,2
4,V0-V1 V0-V3,2,6,V0->V1 V0->V3,V0,V1,,1,1,True,3.920800000001279e-05,7.729199999984004e-05,1,2,3
4,V0-V1 V0-V3,2,6,V0->V1 V0->V3,V0,V2,,-1,-1,True,4.67079999999509e-05,0.00016258400000013218,4,4,4
4,V0-V1 V0-V3,2,6,V0->V1 V0->V3,V0,V3,,1,1,True,2.3207999999996787e-05,6.237499999994789e-05,1,2,2
4,V0-V1 V0-V3,2,6,V0->V1 V0->V3,V1,V2,,-1,-1,True,5.095899999996156e-05,0.0001655410000001023,4,4,4
4,V0-V1 V0-V3,2,6,V0->V1 V0->V3,V2,V0,,-1,-1,True,4.595899999992881e-05,0.00015966600000005826,4,4,4
4,V0-V1 V0-V3,2,6,V0->V1 V0->V3,V2,V1,,-1,-1,True,4.795800000012562e-05,0.00015937499999996163,4,4,4
4,V0-V1 V0-V3,2,6,V0->V1 V0->V3,V2,V3,,-1,-1,True,4.741699999999405e-05,0.0001606669999998367,4,4,4
4,V0-V1 V0-V3,2,6,V0->V1 V0->V3,V3,V2,,-1,-1,True,5.0749999999988304e-05,0.0001639580000001306,4,4,4
4,V0-V1 V0-V3,2,6,V0->V1 V3->V0,V0,V1,,2,2,True,2.9958999999912805e-05,0.00010783299999994611,2,3,3
4,V0-V1 V0-V3,2,6,V0->V1 V3->V0,V0,V2,,-1,-1,True,4.758300000018423e-05,0.0001066669999998382,3,3,3
4,V0-V1 V0-V3,2,6,V0->V1 V3->V0,V1,V2,,-1,-1,True,5.187500000003453e-05,0.0001100000000000545,3,3,3
4,V0-V1 V0-V3,2,6,V0->V1 V3->V0,V2,V0,,-1,-1,True,4.5957999999846066e-05,0.0001055830000000757,3,3,3
4,V0-V1 V0-V3,2,6,V0->V1 V3->V0,V2,V1,,-1,-1,True,4.766599999994625e-05,0.00010825000000003193,3,3,3
4,V0-V1 V0-V3,2,6,V0->V1 V3->V0,V2,V3,,-1,-1,True,4.7915999999981196e-05,0.00010379199999999145,3,3,3
4,V0-V1 V0-V3,2,6,V0->V1 V3->V0,V3,V0,,1,1,True,1.558299999993018e-05,4.83749999999894e-05,1,2,2
4,V0-V1 V0-V3,2,6,V0->V1 V3->V0,V3,V1,,1,1,True,1.762500000013212e-05,5.004099999994516e-05,1,2,2
4,V0-V1 V0-V3,2,6,V0->V1 V3->V0,V3,V2,,-1,-1,True,5.045800000003098e-05,0.0001054579999999472,3,3,3
4,V0-V1 V0-V3,2,6,V0->V3 V1->V0,V0,V2,,-1,-1,True,4.795899999998632e-05,0.000106791000000106,3,3,3
4,V0-V1 V0-V3,2,6,V0->V3 V1->V0,V0,V3,,2,2,True,2.3957999999879576e-05,0.00010008299999997305,2,3,3
4,V0-V1 V0-V3,2,6,V0->V3 V1->V0,V1,V0,,1,1,True,1.5375000000039662e-05,4.829200000000533e-05,1,2,2
4,V0-V1 V0-V3,2,6,V0->V3 V1->V0,V1,V2,,-1,-1,True,5.174999999990604e-05,0.00010679199999996669,3,3,3
4,V0-V1 V0-V3,2,6,V0->V3 V1->V0,V1,V3,,1,1,True,1.79169999998674e-05,5.02909999999801e-05,1,2,2
4,V0-V1 V0-V3,2,6,V0->V3 V1->V0,V2,V0,,-1,-1,True,4.5167000000123636e-05,0.00010320799999985475,3,3,3
4,V0-V1 V0-V3,2,6,V0->V3 V1->V0,V2,V1,,-1,-1,True,4.762500000010661e-05,0.00010299999999996423,3,3,3
4,V0-V1 V0-V3,2,6,V0->V3 V1->V0,V2,V3,,-1,-1,True,4.799999999982596e-05,0.00010941700000000054,3,3,3
4,V0-V1 V0-V3,2,6,V0->V3 V1->V0,V3,V2,,-1,-1,True,5.02909999999801e-05,0.00011399999999994748,3,3,3
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V0-V1 V1-V2,V0,V3,,1,1,True,2.8708999999960128e-05,9.862500000012986e-05,1,1,2
4,V0-V1 V0-V3 V1-V2,3,10,V1->V2 V0-V1 V0-V3,V1,V2,,1,1,True,4.0416000000043084e-05,0.00010975000000001955,1,1,2
4,V0-V1 V0-V3 V1-V2,3,10,V0->V1 V1->V2 V0-V3,V0,V1,,1,1,True,4.345900000002345e-05,9.133299999986022e-05,1,2,2
4,V0-V1 V0-V3 V1-V2,3,10,V0->V1 V1->V2 V0-V3,V0,V2,,1,1,True,4.979199999999295e-05,9.491699999997216e-05,1,2,2
4,V0-V1 V0-V3 V1-V2,3,10,V0->V1 V1->V2 V0-V3,V1,V2,,2,2,True,6.262499999998283e-05,0.00017812500000013998,2,3,3
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V0 V1-V2,V0,V3,,2,2,True,5.187500000003453e-05,0.00017095799999999883,2,3,3
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V0 V1-V2,V1,V0,,1,1,True,2.358299999993818e-05,8.070800000004041e-05,1,2,2
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V0 V1-V2,V1,V3,,1,1,True,2.579199999996895e-05,8.191599999984867e-05,1,2,2
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V2 V0-V1,V0,V3,,1,1,True,4.745800000005573e-05,0.0001231669999999241,1,2,3
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V2 V0-V1,V1,V2,,1,1,True,4.6957999999985844e-05,0.00010737500000002065,1,2,2
4,V0-V1 V0-V3 V1-V2,3,10,V0->V1 V0->V3 V1->V2,V0,V1,,1,1,True,5.11249999999297e-05,9.483299999990535e-05,1,3,3
4,V0-V1 V0-V3 V1-V2,3,10,V0->V1 V0->V3 V1->V2,V0,V2,,1,1,True,5.666700000017677e-05,9.612500000000246e-05,1,3,3
4,V0-V1 V0-V3 V1-V2,3,10,V0->V1 V0->V3 V1->V2,V0,V3,,1,1,True,5.2708000000123434e-05,8.358299999988716e-05,1,3,2
4,V0-V1 V0-V3 V1-V2,3,10,V0->V1 V0->V3 V1->V2,V1,V2,,2,2,True,6.454200000005628e-05,0.00029879199999993666,3,7,5
4,V0-V1 V0-V3 V1-V2,3,10,V0->V1 V1->V2 V3->V0,V0,V1,,2,2,True,4.808300000003207e-05,0.00015125000000004718,2,5,3
4,V0-V1 V0-V3 V1-V2,3,10,V0->V1 V1->V2 V3->V0,V0,V2,,2,2,True,5.4833000000087395e-05,0.0001542919999999448,2,5,3
4,V0-V1 V0-V3 V1-V2,3,10,V0->V1 V1->V2 V3->V0,V1,V2,,3,3,True,6.220899999997975e-05,0.00024212499999998194,3,6,4
4,V0-V1 V0-V3 V1-V2,3,10,V0->V1 V1->V2 V3->V0,V3,V0,,1,1,True,2.274999999984928e-05,6.858300000001094e-05,1,3,2
4,V0-V1 V0-V3 V1-V2,3,10,V0->V1 V1->V2 V3->V0,V3,V1,,1,1,True,2.5707999999902142e-05,6.858400000009368e-05,1,3,2
4,V0-V1 V0-V3 V1-V2,3,10,V0->V1 V1->V2 V3->V0,V3,V2,,1,1,True,2.941700000014258e-05,7.166599999997025e-05,1,3,2
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V0 V1->V2,V0,V3,,2,2,True,6.779200000006647e-05,0.0002714159999999133,3,7,5
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V0 V1->V2,V1,V0,,1,1,True,3.437500000003091e-05,9.095800000014087e-05,1,3,3
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V0 V1->V2,V1,V2,,1,1,True,5.1709000000066396e-05,8.241599999991855e-05,1,3,2
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V0 V1->V2,V1,V3,,1,1,True,3.724999999987766e-05,8.999999999992347e-05,1,3,3
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V0 V2->V1,V0,V3,,3,3,True,5.070899999992662e-05,0.00023412499999997394,3,6,4
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V0 V2->V1,V1,V0,,2,2,True,2.9124999999963208e-05,0.00013687499999992525,2,5,3
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V0 V2->V1,V1,V3,,2,2,True,3.258300000008596e-05,0.00013908299999987328,2,5,3
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V0 V2->V1,V2,V0,,1,1,True,2.629200000003884e-05,6.758300000009321e-05,1,3,2
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V0 V2->V1,V2,V1,,1,1,True,2.4290999999898588e-05,6.533400000008349e-05,1,3,2
4,V0-V1 V0-V3 V1-V2,3,10,V0->V3 V1->V0 V2->V1,V2,V3,,1,1,True,2.945799999998222e-05,6.895799999995234e-05,1,3,2
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V1->V2 V0-V1 V0-V3 V1-V3,V1,V2,,1,1,True,6.89170000001127e-05,0.00019683299999995185,1,1,2
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V0->V1 V1->V2 V0-V3 V1-V3,V1,V2,,2,2,True,0.00011433399999982718,0.00031445800000007296,2,3,3
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V0->V3 V1->V2 V0-V1 V1-V3,V1,V2,,1,1,True,7.295899999992805e-05,0.00018724999999997216,1,2,2
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V1->V0 V1->V2 V0-V3 V1-V3,V1,V2,,1,1,True,5.841700000019934e-05,0.00017158299999997517,1,2,2
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V1->V0 V1->V3 V0-V3 V1-V2,V1,V0,,1,1,True,5.491699999993216e-05,0.00019104100000011393,1,2,2
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V1->V0 V1->V3 V0-V3 V1-V2,V1,V3,,1,1,True,5.487499999978773e-05,0.00018758299999999117,1,2,2
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V1->V2 V1->V3 V0-V1 V0-V3,V1,V2,,1,1,True,0.00010062499999996533,0.00021937500000013266,1,2,3
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V1->V2 V3->V0 V0-V1 V1-V3,V1,V2,,1,1,True,0.00010924999999994967,0.0002263330000000785,1,2,3
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V1->V2 V3->V1 V0-V1 V0-V3,V1,V2,,2,2,True,0.00012049999999996786,0.0003227080000001159,2,3,3
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V0->V1 V0->V3 V1->V2 V1-V3,V0,V1,,1,1,True,6.950000000016665e-05,0.00014412499999982842,1,3,2
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V0->V1 V0->V3 V1->V2 V1-V3,V0,V2,,1,1,True,7.470900000017267e-05,0.00014524999999987465,1,3,2
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V0->V1 V0->V3 V1->V2 V1-V3,V0,V3,,1,1,True,6.475000000016884e-05,0.00013845799999989694,1,3,2
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V0->V1 V0->V3 V1->V2 V1-V3,V1,V2,,2,2,True,0.00011820799999995302,0.00046450000000008984,3,7,5
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V0->V1 V1->V2 V3->V1 V0-V3,V1,V2,,3,3,True,0.00015758300000001668,0.0005445829999999319,4,8,5
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V0->V3 V1->V0 V1->V3 V1-V2,V0,V3,V1,1,1,True,2.3541999999876495e-05,0.00013145800000002872,1,3,2
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V0->V3 V1->V0 V1->V3 V1-V2,V1,V0,,1,1,True,3.1832999999981126e-05,0.00012870800000008842,1,3,2
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V0->V3 V1->V0 V1->V3 V1-V2,V1,V3,,1,1,True,3.5167000000058124e-05,0.00013083300000005238,1,3,2
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V0->V3 V1->V2 V1->V3 V0-V1,V1,V2,,1,1,True,0.00010229100000014313,0.0001798749999999405,1,3,3
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V1->V0 V1->V2 V1->V3 V0-V3,V1,V0,,1,1,True,5.941600000003433e-05,0.00016024999999997291,1,3,2
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V1->V0 V1->V2 V1->V3 V0-V3,V1,V2,,1,1,True,7.83339999999022e-05,0.00016595800000018812,1,3,3
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V1->V0 V1->V2 V1->V3 V0-V3,V1,V3,,1,1,True,5.933300000005026e-05,0.00015862500000007884,1,3,2
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V1->V0 V1->V2 V3->V0 V1-V3,V1,V2,,1,1,True,8.695900000010859e-05,0.00017762499999984804,1,3,3
4,V0-V1 V0-V3 V1-V2 V1-V3,4,32,V1->V0 V1->V3 V2->V1 V0-V3,V1,V0,,2,2,True,7.90829999999243e-05,0.0002903750000000649,2,5,3
