network,x,y,arm,coverage,rep,n_k,status,g0_undirected,z_size,separation,separation_status,k_g0,r_hop,hop_method,hop_exact,r_claim,r_claim_status,r_id,phi_1,n_wrong_claims,z_valid_at_truth
ecoli70,eutG,lacY,A_TRUE,1.0,0,10,ok,0,2,,no_z_member_in_component,25,1,local_up_fast,1,1,exact,1,0.1,0,1
ecoli70,eutG,lacY,D_RAND,1.0,0,10,extensions_intractable,9,,,,,,,,,,,,,
ecoli70,eutG,lacY,D_RAND,1.0,1,10,ok,7,3,,no_z_member_in_component,18,1,local_up_fast,1,1,exact,1,0.1,3,0
ecoli70,eutG,lacY,D_DEGEN,1.0,0,0,not_amenable,25,,,,,,,,,,,,,
ecoli70,eutG,lacY,A_TRUE,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,eutG,lacY,D_RAND,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,eutG,lacY,D_RAND,0.5,1,5,not_amenable,15,,,,,,,,,,,,,
ecoli70,fixC,nuoM,A_TRUE,1.0,0,10,optimal_empty,0,,,,,,,,,,,,,
ecoli70,fixC,nuoM,D_RAND,1.0,0,10,extensions_intractable,9,,,,,,,,,,,,,
ecoli70,fixC,nuoM,D_RAND,1.0,1,10,optimal_empty,6,,,,,,,,,,,,,
ecoli70,fixC,nuoM,D_DEGEN,1.0,0,0,not_amenable,25,,,,,,,,,,,,,
ecoli70,fixC,nuoM,A_TRUE,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,fixC,nuoM,D_RAND,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,fixC,nuoM,D_RAND,0.5,1,5,not_amenable,15,,,,,,,,,,,,,
ecoli70,flgD,sucD,A_TRUE,1.0,0,10,optimal_empty,0,,,,,,,,,,,,,
ecoli70,flgD,sucD,D_RAND,1.0,0,10,not_amenable,10,,,,,,,,,,,,,
ecoli70,flgD,sucD,D_RAND,1.0,1,10,not_amenable,6,,,,,,,,,,,,,
ecoli70,flgD,sucD,D_DEGEN,1.0,0,0,not_amenable,25,,,,,,,,,,,,,
ecoli70,flgD,sucD,A_TRUE,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,flgD,sucD,D_RAND,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,flgD,sucD,D_RAND,0.5,1,5,not_amenable,13,,,,,,,,,,,,,
ecoli70,gltA,tnaA,A_TRUE,1.0,0,10,optimal_empty,0,,,,,,,,,,,,,
ecoli70,gltA,tnaA,D_RAND,1.0,0,10,not_amenable,9,,,,,,,,,,,,,
ecoli70,gltA,tnaA,D_RAND,1.0,1,10,optimal_empty,4,,,,,,,,,,,,,
ecoli70,gltA,tnaA,D_DEGEN,1.0,0,0,not_amenable,25,,,,,,,,,,,,,
ecoli70,gltA,tnaA,A_TRUE,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,gltA,tnaA,D_RAND,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,gltA,tnaA,D_RAND,0.5,1,5,not_amenable,14,,,,,,,,,,,,,
ecoli70,icdA,aceB,A_TRUE,1.0,0,10,optimal_empty,0,,,,,,,,,,,,,
ecoli70,icdA,aceB,D_RAND,1.0,0,10,extensions_intractable,11,,,,,,,,,,,,,
ecoli70,icdA,aceB,D_RAND,1.0,1,10,optimal_empty,0,,,,,,,,,,,,,
ecoli70,icdA,aceB,D_DEGEN,1.0,0,0,extensions_intractable,25,,,,,,,,,,,,,
ecoli70,icdA,aceB,A_TRUE,0.5,0,5,extensions_intractable,16,,,,,,,,,,,,,
ecoli70,icdA,aceB,D_RAND,0.5,0,5,extensions_intractable,16,,,,,,,,,,,,,
ecoli70,icdA,aceB,D_RAND,0.5,1,5,extensions_intractable,16,,,,,,,,,,,,,
ecoli70,lpdA,yfiA,A_TRUE,1.0,0,10,optimal_empty,0,,,,,,,,,,,,,
ecoli70,lpdA,yfiA,D_RAND,1.0,0,10,optimal_empty,3,,,,,,,,,,,,,
ecoli70,lpdA,yfiA,D_RAND,1.0,1,10,optimal_empty,7,,,,,,,,,,,,,
ecoli70,lpdA,yfiA,D_DEGEN,1.0,0,0,not_amenable,25,,,,,,,,,,,,,
ecoli70,lpdA,yfiA,A_TRUE,0.5,0,5,extensions_intractable,16,,,,,,,,,,,,,
ecoli70,lpdA,yfiA,D_RAND,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,lpdA,yfiA,D_RAND,0.5,1,5,extensions_intractable,16,,,,,,,,,,,,,
ecoli70,pspA,folK,A_TRUE,1.0,0,10,optimal_empty,0,,,,,,,,,,,,,
ecoli70,pspA,folK,D_RAND,1.0,0,10,optimal_empty,0,,,,,,,,,,,,,
ecoli70,pspA,folK,D_RAND,1.0,1,10,extensions_intractable,10,,,,,,,,,,,,,
ecoli70,pspA,folK,D_DEGEN,1.0,0,0,not_amenable,25,,,,,,,,,,,,,
ecoli70,pspA,folK,A_TRUE,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,pspA,folK,D_RAND,0.5,0,5,not_amenable,17,,,,,,,,,,,,,
ecoli70,pspA,folK,D_RAND,0.5,1,5,extensions_intractable,16,,,,,,,,,,,,,
ecoli70,pspB,nmpC,A_TRUE,1.0,0,10,ok,0,2,1,measured,25,1,local_up_fast,1,1,exact,1,0.3,0,1
ecoli70,pspB,nmpC,D_RAND,1.0,0,10,optimal_empty,4,,,,,,,,,,,,,
ecoli70,pspB,nmpC,D_RAND,1.0,1,10,optimal_empty,4,,,,,,,,,,,,,
ecoli70,pspB,nmpC,D_DEGEN,1.0,0,0,not_amenable,25,,,,,,,,,,,,,
ecoli70,pspB,nmpC,A_TRUE,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,pspB,nmpC,D_RAND,0.5,0,5,not_amenable,17,,,,,,,,,,,,,
ecoli70,pspB,nmpC,D_RAND,0.5,1,5,extensions_intractable,15,,,,,,,,,,,,,
ecoli70,sucA,tnaA,A_TRUE,1.0,0,10,ok,0,2,,no_z_member_in_component,25,-1,e1_ladder,1,,gt_3,,0.0,0,1
ecoli70,sucA,tnaA,D_RAND,1.0,0,10,extensions_intractable,12,,,,,,,,,,,,,
ecoli70,sucA,tnaA,D_RAND,1.0,1,10,ok,6,2,,no_z_member_in_component,19,-1,e1_ladder,1,,gt_3,,0.0,5,1
ecoli70,sucA,tnaA,D_DEGEN,1.0,0,0,extensions_intractable,25,,,,,,,,,,,,,
ecoli70,sucA,tnaA,A_TRUE,0.5,0,5,extensions_intractable,16,,,,,,,,,,,,,
ecoli70,sucA,tnaA,D_RAND,0.5,0,5,extensions_intractable,16,,,,,,,,,,,,,
ecoli70,sucA,tnaA,D_RAND,0.5,1,5,extensions_intractable,16,,,,,,,,,,,,,
ecoli70,sucD,yaeM,A_TRUE,1.0,0,10,optimal_empty,0,,,,,,,,,,,,,
ecoli70,sucD,yaeM,D_RAND,1.0,0,10,not_amenable,12,,,,,,,,,,,,,
ecoli70,sucD,yaeM,D_RAND,1.0,1,10,not_amenable,9,,,,,,,,,,,,,
ecoli70,sucD,yaeM,D_DEGEN,1.0,0,0,not_amenable,25,,,,,,,,,,,,,
ecoli70,sucD,yaeM,A_TRUE,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,sucD,yaeM,D_RAND,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,sucD,yaeM,D_RAND,0.5,1,5,not_amenable,18,,,,,,,,,,,,,
ecoli70,yedE,b1963,A_TRUE,1.0,0,10,ok,0,1,,no_z_member_in_component,25,-1,e1_ladder,1,,gt_3,,0.0,0,1
ecoli70,yedE,b1963,D_RAND,1.0,0,10,extensions_intractable,9,,,,,,,,,,,,,
ecoli70,yedE,b1963,D_RAND,1.0,1,10,extensions_intractable,11,,,,,,,,,,,,,
ecoli70,yedE,b1963,D_DEGEN,1.0,0,0,extensions_intractable,25,,,,,,,,,,,,,
ecoli70,yedE,b1963,A_TRUE,0.5,0,5,extensions_intractable,16,,,,,,,,,,,,,
ecoli70,yedE,b1963,D_RAND,0.5,0,5,extensions_intractable,16,,,,,,,,,,,,,
ecoli70,yedE,b1963,D_RAND,0.5,1,5,extensions_intractable,15,,,,,,,,,,,,,
ecoli70,yfiA,lacA,A_TRUE,1.0,0,10,optimal_empty,0,,,,,,,,,,,,,
ecoli70,yfiA,lacA,D_RAND,1.0,0,10,optimal_empty,3,,,,,,,,,,,,,
ecoli70,yfiA,lacA,D_RAND,1.0,1,10,optimal_empty,2,,,,,,,,,,,,,
ecoli70,yfiA,lacA,D_DEGEN,1.0,0,0,not_amenable,25,,,,,,,,,,,,,
ecoli70,yfiA,lacA,A_TRUE,0.5,0,5,extensions_intractable,16,,,,,,,,,,,,,
ecoli70,yfiA,lacA,D_RAND,0.5,0,5,extensions_intractable,15,,,,,,,,,,,,,
ecoli70,yfiA,lacA,D_RAND,0.5,1,5,not_amenable,17,,,,,,,,,,,,,
ecoli70,ygbD,mopB,A_TRUE,1.0,0,10,optimal_empty,0,,,,,,,,,,,,,
ecoli70,ygbD,mopB,D_RAND,1.0,0,10,optimal_empty,1,,,,,,,,,,,,,
ecoli70,ygbD,mopB,D_RAND,1.0,1,10,not_amenable,4,,,,,,,,,,,,,
ecoli70,ygbD,mopB,D_DEGEN,1.0,0,0,not_amenable,25,,,,,,,,,,,,,
ecoli70,ygbD,mopB,A_TRUE,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,ygbD,mopB,D_RAND,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,ygbD,mopB,D_RAND,0.5,1,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,yhdM,sucA,A_TRUE,1.0,0,10,optimal_empty,0,,,,,,,,,,,,,
ecoli70,yhdM,sucA,D_RAND,1.0,0,10,not_amenable,11,,,,,,,,,,,,,
ecoli70,yhdM,sucA,D_RAND,1.0,1,10,optimal_empty,0,,,,,,,,,,,,,
ecoli70,yhdM,sucA,D_DEGEN,1.0,0,0,not_amenable,25,,,,,,,,,,,,,
ecoli70,yhdM,sucA,A_TRUE,0.5,0,5,not_amenable,16,,,,,,,,,,,,,
ecoli70,yhdM,sucA,D_RAND,0.5,0,5,not_amenable,18,,,,,,,,,,,,,
ecoli70,yhdM,sucA,D_RAND,0.5,1,5,not_amenable,15,,,,,,,,,,,,,
hailfinder,Date,AMCINInScen,A_TRUE,1.0,0,1,ok,0,1,,no_z_member_in_component,17,1,local_up_fast,1,1,exact,1,1.0,0,1
hailfinder,Date,AMCINInScen,D_RAND,1.0,0,1,extensions_intractable,16,,,,,,,,,,,,,
hailfinder,Date,AMCINInScen,D_RAND,1.0,1,1,ok,0,1,,no_z_member_in_component,17,1,local_up_fast,1,1,exact,1,1.0,0,1
hailfinder,Date,AMCINInScen,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Date,AMCINInScen,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Date,AMCINInScen,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Date,AMCINInScen,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Date,WindAloft,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,Date,WindAloft,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,Date,WindAloft,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,Date,WindAloft,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Date,WindAloft,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Date,WindAloft,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Date,WindAloft,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Dewpoints,SfcWndShfDis,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,Dewpoints,SfcWndShfDis,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,Dewpoints,SfcWndShfDis,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,Dewpoints,SfcWndShfDis,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Dewpoints,SfcWndShfDis,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Dewpoints,SfcWndShfDis,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Dewpoints,SfcWndShfDis,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,LowLLapse,ScenRelAMIns,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,LowLLapse,ScenRelAMIns,D_RAND,1.0,0,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,LowLLapse,ScenRelAMIns,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,LowLLapse,ScenRelAMIns,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,LowLLapse,ScenRelAMIns,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,LowLLapse,ScenRelAMIns,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,LowLLapse,ScenRelAMIns,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,MeanRH,RHRatio,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,MeanRH,RHRatio,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,MeanRH,RHRatio,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,MeanRH,RHRatio,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,MeanRH,RHRatio,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,MeanRH,RHRatio,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,MeanRH,RHRatio,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,MidLLapse,N34StarFcst,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,MidLLapse,N34StarFcst,D_RAND,1.0,0,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,MidLLapse,N34StarFcst,D_RAND,1.0,1,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,MidLLapse,N34StarFcst,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,MidLLapse,N34StarFcst,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,MidLLapse,N34StarFcst,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,MidLLapse,N34StarFcst,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,MvmtFeatures,LowLLapse,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,MvmtFeatures,LowLLapse,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,MvmtFeatures,LowLLapse,D_RAND,1.0,1,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,MvmtFeatures,LowLLapse,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,MvmtFeatures,LowLLapse,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,MvmtFeatures,LowLLapse,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,MvmtFeatures,LowLLapse,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,RHRatio,Date,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,RHRatio,Date,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,RHRatio,Date,D_RAND,1.0,1,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,RHRatio,Date,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,RHRatio,Date,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,RHRatio,Date,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,RHRatio,Date,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRel3_4,AMCINInScen,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,ScenRel3_4,AMCINInScen,D_RAND,1.0,0,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,ScenRel3_4,AMCINInScen,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,ScenRel3_4,AMCINInScen,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRel3_4,AMCINInScen,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRel3_4,AMCINInScen,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRel3_4,AMCINInScen,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRel3_4,WindAloft,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,ScenRel3_4,WindAloft,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,ScenRel3_4,WindAloft,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,ScenRel3_4,WindAloft,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRel3_4,WindAloft,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRel3_4,WindAloft,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRel3_4,WindAloft,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRelAMCIN,SfcWndShfDis,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,ScenRelAMCIN,SfcWndShfDis,D_RAND,1.0,0,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,ScenRelAMCIN,SfcWndShfDis,D_RAND,1.0,1,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,ScenRelAMCIN,SfcWndShfDis,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRelAMCIN,SfcWndShfDis,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRelAMCIN,SfcWndShfDis,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRelAMCIN,SfcWndShfDis,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRelAMIns,ScenRelAMCIN,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,ScenRelAMIns,ScenRelAMCIN,D_RAND,1.0,0,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,ScenRelAMIns,ScenRelAMCIN,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,ScenRelAMIns,ScenRelAMCIN,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRelAMIns,ScenRelAMCIN,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRelAMIns,ScenRelAMCIN,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScenRelAMIns,ScenRelAMCIN,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Scenario,R5Fcst,A_TRUE,1.0,0,1,ok,0,7,,no_z_member_in_component,17,2,local_up_fast,1,1,exact,1,1.0,0,1
hailfinder,Scenario,R5Fcst,D_RAND,1.0,0,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,Scenario,R5Fcst,D_RAND,1.0,1,1,ok,0,7,,no_z_member_in_component,17,2,local_up_fast,1,1,exact,1,1.0,0,1
hailfinder,Scenario,R5Fcst,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Scenario,R5Fcst,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Scenario,R5Fcst,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,Scenario,R5Fcst,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScnRelPlFcst,MvmtFeatures,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,ScnRelPlFcst,MvmtFeatures,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,ScnRelPlFcst,MvmtFeatures,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,ScnRelPlFcst,MvmtFeatures,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScnRelPlFcst,MvmtFeatures,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScnRelPlFcst,MvmtFeatures,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,ScnRelPlFcst,MvmtFeatures,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,SfcWndShfDis,LowLLapse,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,SfcWndShfDis,LowLLapse,D_RAND,1.0,0,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,SfcWndShfDis,LowLLapse,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,SfcWndShfDis,LowLLapse,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,SfcWndShfDis,LowLLapse,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,SfcWndShfDis,LowLLapse,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,SfcWndShfDis,LowLLapse,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,SynForcng,Date,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,SynForcng,Date,D_RAND,1.0,0,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,SynForcng,Date,D_RAND,1.0,1,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,SynForcng,Date,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,SynForcng,Date,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,SynForcng,Date,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,SynForcng,Date,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,TempDis,AMCINInScen,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,TempDis,AMCINInScen,D_RAND,1.0,0,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,TempDis,AMCINInScen,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,TempDis,AMCINInScen,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,TempDis,AMCINInScen,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,TempDis,AMCINInScen,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,TempDis,AMCINInScen,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,TempDis,WindAloft,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,TempDis,WindAloft,D_RAND,1.0,0,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,TempDis,WindAloft,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,TempDis,WindAloft,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,TempDis,WindAloft,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,TempDis,WindAloft,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,TempDis,WindAloft,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,WindAloft,ScnRelPlFcst,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,WindAloft,ScnRelPlFcst,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,WindAloft,ScnRelPlFcst,D_RAND,1.0,1,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,WindAloft,ScnRelPlFcst,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,WindAloft,ScnRelPlFcst,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,WindAloft,ScnRelPlFcst,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,WindAloft,ScnRelPlFcst,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,WindFieldMt,ScenRelAMCIN,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
hailfinder,WindFieldMt,ScenRelAMCIN,D_RAND,1.0,0,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,WindFieldMt,ScenRelAMCIN,D_RAND,1.0,1,1,not_amenable,16,,,,,,,,,,,,,
hailfinder,WindFieldMt,ScenRelAMCIN,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,WindFieldMt,ScenRelAMCIN,A_TRUE,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,WindFieldMt,ScenRelAMCIN,D_RAND,0.5,0,0,not_amenable,17,,,,,,,,,,,,,
hailfinder,WindFieldMt,ScenRelAMCIN,D_RAND,0.5,1,0,not_amenable,17,,,,,,,,,,,,,
hepar2,RHepatitis,THepatitis,A_TRUE,1.0,0,9,optimal_empty,0,,,,,,,,,,,,,
hepar2,RHepatitis,THepatitis,D_RAND,1.0,0,9,optimal_empty,0,,,,,,,,,,,,,
hepar2,RHepatitis,THepatitis,D_RAND,1.0,1,9,ok,0,1,,no_z_member_in_component,9,1,local_up_fast,1,1,exact,1,0.1111,2,0
hepar2,RHepatitis,THepatitis,D_DEGEN,1.0,0,0,not_amenable,9,,,,,,,,,,,,,
hepar2,RHepatitis,THepatitis,A_TRUE,0.5,0,4,not_amenable,5,,,,,,,,,,,,,
hepar2,RHepatitis,THepatitis,D_RAND,0.5,0,4,not_amenable,3,,,,,,,,,,,,,
hepar2,RHepatitis,THepatitis,D_RAND,0.5,1,4,not_amenable,3,,,,,,,,,,,,,
hepar2,amylase,alcohol,A_TRUE,1.0,0,9,optimal_empty,0,,,,,,,,,,,,,
hepar2,amylase,alcohol,D_RAND,1.0,0,9,optimal_empty,0,,,,,,,,,,,,,
hepar2,amylase,alcohol,D_DEGEN,1.0,0,0,not_amenable,9,,,,,,,,,,,,,
hepar2,amylase,alcohol,A_TRUE,0.5,0,4,optimal_empty,5,,,,,,,,,,,,,
hepar2,amylase,alcohol,D_RAND,0.5,0,4,optimal_empty,5,,,,,,,,,,,,,
hepar2,amylase,alcohol,D_RAND,0.5,1,4,optimal_empty,5,,,,,,,,,,,,,
